"Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","Rsquared","Intercept","Elevation.m","Elevation.m2","Resurvey.Burned.fi","Resurvey.Unburned.fi","Elevation.m.Res.Burn.fi","Elevation.m.Res.Unburn.fi","Elevation.m2.Res.Burn.fi","Elevation.m2.Res.Unburn.fi","P.Intercept","P.Elevation.m","P.Elevation.m2","P.Resurvey.Burned.fi","P.Resurvey.Unburned.fi","P.Elevation.m.Res.Burn.fi","P.Elevation.m.Res.Unburn.fi","P.Elevation.m2.Res.Burn.fi","P.Elevation.m2.Res.Unburn.fi"
"PAMY",6,127,104,"Yes","Global_unavg",0.0469420582714544,-0.704733383418324,-10.7565459077929,-11.1839878274356,0.685120854024235,-0.386142935885352,-3.74150010137456,0.898626077618053,-1.17696204550052,3.94438174505311,1.36431722698471e-09,0.00202000752434977,0.00143191711834114,0.0719580590368976,0.0281381777946446,0.697070775450148,0.864942714900841,0.906222159450616,0.455608219836932
"VAME",6,95,110,"Yes","Global_unavg",0.0942188057371662,-1.248284826087,11.5948650469673,-21.8172604871122,-1.55068609455413,0.295104997052591,49.4253637456235,-7.50868990493089,NA,NA,1.78504131950547e-20,0.00460052394485288,2.74262672926062e-12,0.103647145077799,0.097830056098612,0.018096726380212,0.188883169175443,NA,NA
"ACMI",60,10,22,"Yes","Global_unavg",0.159586542232534,-3.79745936398687,-17.9955825669523,-12.336152189076,2.9823623144845,-0.0288090199060033,12.5094961583455,46.6357532762327,8.91992321571192,9.6328668656675,8.34673697743456e-20,0.188848414917,0.313261867879326,1.15534152095207e-07,0.963856169863346,0.441035669879822,0.0151587735757011,0.554067134837423,0.544553197335093
"ARUV",60,42,28,"Yes","Global_unavg",0.049238751322446,-2.28040959202362,-21.5962761760837,-8.93718378183509,0.295803627409879,-0.369790312507109,6.28612635580909,20.9056513628187,9.34387890709835,-0.0462058150174922,5.0725254406844e-27,0.00192279766269449,0.131171399024461,0.619967901267068,0.235648511521301,0.677872532752287,0.0320941682971376,0.50426586634724,0.996021288223512
"CARU",60,33,21,"Yes","Global_unavg",0.0622001955497576,-2.50702889624271,-16.6485357093272,-12.7340878391658,0.710289077822843,-0.956912674213233,12.8315383186532,-2.67366370744342,7.32464849590913,-16.2682677859321,1.42756004345892e-28,0.0234860878202899,0.0610342049335169,0.190808085986057,0.048892894245402,0.365716958474419,0.85947456896452,0.600188763800968,0.28056528229419
"CEVE",60,26,20,"Yes","Global_unavg",0.130130263601501,-2.8463681881368,-17.3187334830163,-18.8379878475593,1.5209778934364,-0.870893477650979,9.36799580542021,17.8584618265919,-33.4293289096237,-7.23750417830407,6.8104549417535e-25,0.0529415145912759,0.0277241389573845,0.0149077311789439,0.0906973645011873,0.605258703766525,0.238998411037606,0.152400933448468,0.660944108880021
"EPAN",60,18,24,"Yes","Global_unavg",0.121573220845208,-3.27081353062762,-1.48934084073625,-25.4282138865055,2.08451764442779,0.0406638587384437,-32.6056511928686,7.14756328647263,-8.9044086815463,13.3050775432329,2.32207809980896e-23,0.874926886211092,0.0184441783337349,0.000869341132849306,0.927876097294008,0.114919811381573,0.584297399893288,0.644877478443009,0.354679283489743
"PAMY",60,127,103,"Yes","Global_unavg",0.0486050347744049,-0.704733383418327,-10.7565459077929,-11.1839878274356,0.573417794910649,-0.405776032887863,-2.06809903516163,-1.47545131243766,-1.54649695420972,3.39973278210041,1.36431722698453e-09,0.0020200075243498,0.00143191711834115,0.130553893841018,0.0225851691271253,0.830250765461955,0.784342021551358,0.877146406930804,0.525391967725323
"VAME",60,95,117,"Yes","Global_unavg",0.105007955342156,-1.26553120340081,11.825240676384,-23.0454197714179,-1.59519617618361,0.40062999751038,51.1914813163027,-5.93982413607164,NA,NA,1.13449309921046e-20,0.00433836385684577,2.20570685974266e-13,0.0998633775295965,0.0244457718813915,0.0162125691756996,0.297632488175275,NA,NA
"ACMI",61,10,22,"Yes","Global_unavg",0.113936555981486,-3.79745936398687,-17.9955825669523,-12.3361521890759,2.59875065208037,0.394527907167627,14.7446865935881,36.1453504624103,16.251547346465,14.871786467963,8.34673697743565e-20,0.188848414917003,0.313261867879329,1.08482086443467e-05,0.464134656743448,0.363377757005366,0.0281001538421626,0.281652123508252,0.309946833029753
"ARUV",61,42,26,"Yes","Global_unavg",0.0542246801636501,-2.28040959202362,-21.5962761760836,-8.9371837818351,0.29580362740988,-0.484850585295998,6.28612635580906,16.932059421547,9.34387890709835,-0.814984109661239,5.0725254406845e-27,0.00192279766269455,0.13117139902446,0.619967901267067,0.13338731636357,0.677872532752288,0.0965821596317617,0.504265866347238,0.93295818412698
"CARU",61,33,23,"Yes","Global_unavg",0.0639711126901097,-2.50702889624271,-16.6485357093272,-12.7340878391658,0.951943039820798,-0.871034056266277,17.0200051037368,-1.31050491823789,3.62207594580245,-15.8336827014201,1.42756004345912e-28,0.0234860878202901,0.0610342049335179,0.060226951149509,0.0617278894229386,0.213925508882793,0.927833414026524,0.789326677066505,0.276573505185367
"CEVE",61,26,22,"Yes","Global_unavg",0.136143669000316,-2.84636818813681,-17.3187334830163,-18.8379878475593,1.74968548956865,-0.815059229117005,2.89539053202249,20.8215351647618,-30.6734920484813,-8.54389285141886,6.81045494175362e-25,0.0529415145912759,0.0277241389573842,0.00255582057283687,0.109506905832458,0.870530062036214,0.160395789869086,0.150453406533387,0.597489326427008
"EPAN",61,18,25,"Yes","Global_unavg",0.11551454044692,-3.27081353062761,-1.48934084073627,-25.4282138865055,2.4249556420094,0.00670835764367561,-16.5025020723714,4.57220707658889,14.9991802303608,10.2303192009626,2.32207809980863e-23,0.87492688621109,0.0184441783337346,2.74721997994838e-06,0.988278372973641,0.256948737741039,0.731359795187591,0.323596588987569,0.489318209660798
"PAMY",61,127,111,"Yes","Global_unavg",0.0446778202658156,-0.704733383418326,-10.7565459077929,-11.1839878274356,0.466136730950482,-0.258165216103474,-6.0134333419907,0.968365999449371,-7.50324717466686,1.952960894471,1.36431722698463e-09,0.0020200075243498,0.00143191711834114,0.233518044479732,0.136812148757628,0.579667051736381,0.852931226981592,0.504148496132949,0.710288744951871
"VAME",61,95,109,"Yes","Global_unavg",0.100069876758388,-1.26310265034119,11.793331480552,-22.8753246455226,-1.58894288050916,0.278207357212243,50.9444669686085,-6.29437559336244,NA,NA,1.37461038357512e-20,0.00438393349675078,6.36676817475062e-13,0.100451799738184,0.120780599451364,0.0165288584885022,0.276209188531711,NA,NA
"ACMI",62,10,20,"Yes","Global_unavg",0.125043099911728,-3.79745936398688,-17.9955825669525,-12.3361521890762,2.66997582347342,0.0787508701722903,16.3283994355937,42.6572724221419,11.9706752835239,10.6765189953551,8.34673697743101e-20,0.188848414916994,0.313261867879317,4.39238448923239e-06,0.895622454205681,0.317982845458305,0.0193470534596459,0.430593707628177,0.493311824323242
"ARUV",62,42,27,"Yes","Global_unavg",0.051961971329108,-2.28040959202362,-21.5962761760837,-8.93718378183511,0.29580362740988,-0.4306412257367,6.28612635580907,18.7081527831114,9.34387890709834,-0.95595306867666,5.0725254406845e-27,0.00192279766269448,0.13117139902446,0.619967901267067,0.175633041807708,0.677872532752287,0.0612629874098697,0.504265866347239,0.920078137492715
"CARU",62,33,20,"Yes","Global_unavg",0.0658559676420151,-2.50702889624272,-16.6485357093272,-12.7340878391658,0.710289077822843,-1.06295308967131,12.8315383186532,-0.749107835821513,7.32464849590913,-18.8899195720698,1.42756004345858e-28,0.0234860878202899,0.0610342049335173,0.190808085986056,0.0360996106668563,0.36571695847442,0.961159853294996,0.600188763800968,0.233908458161901
"CEVE",62,26,23,"Yes","Global_unavg",0.126340384656696,-2.8463681881368,-17.3187334830163,-18.8379878475593,1.74968548956865,-0.595728831970265,2.8953905320225,15.9475406957487,-30.6734920484813,-2.42664940982126,6.81045494175324e-25,0.0529415145912755,0.0277241389573841,0.00255582057283688,0.19300767367717,0.870530062036214,0.253134814111664,0.150453406533387,0.868869990828859
"EPAN",62,18,27,"Yes","Global_unavg",0.0997491008313955,-3.27081353062762,-1.48934084073624,-25.4282138865055,2.50131517938059,0.233204910212087,-9.74241797014497,-0.653097874027829,13.4718717293666,16.577399487462,2.3220780998088e-23,0.874926886211093,0.0184441783337346,6.73377373999841e-07,0.584716407791099,0.482094851369783,0.958392630484847,0.365271090538723,0.22775662479257
"PAMY",62,127,103,"Yes","Global_unavg",0.0522441874874701,-0.704733383418325,-10.7565459077929,-11.1839878274356,0.679540887178246,-0.43996255868892,-2.12664085022246,-1.8756101317482,0.0770237065611739,1.15292477302866,1.36431722698472e-09,0.0020200075243498,0.00143191711834118,0.0722092545682297,0.0146400227048387,0.820485847906064,0.733267252293435,0.993675591811514,0.833334384084231
"VAME",62,95,114,"Yes","Global_unavg",0.105067103105549,-1.26691767998155,11.8433834179918,-23.142131872786,-1.59876431529625,0.350765002570384,51.3322714464439,-4.47425795739744,NA,NA,1.15722532967731e-20,0.00432327997737456,2.48076782674944e-13,0.0995932531512902,0.0499218039043578,0.0161004705440497,0.435114039375703,NA,NA
"ACMI",63,10,20,"Yes","Global_unavg",0.152650785849604,-3.79745937337046,-17.9955828942422,-12.3361524275372,2.65299538099959,-1.28155109027258,19.6801751610522,83.9034393203814,12.6392701016217,-25.5901016827028,8.40491574836491e-20,0.188890779587479,0.313296208874176,5.35476405682505e-06,0.304062494129477,0.227882332696023,0.0153158436914305,0.403208436993135,0.288151394551034
"ARUV",63,42,27,"Yes","Global_unavg",0.0507208942342059,-2.28040959202362,-21.5962761760837,-8.93718378183504,0.29580362740988,-0.410494393330555,6.286126355809,24.2133127756024,9.34387890709827,0.995389452364259,5.07252544068362e-27,0.00192279766269452,0.131171399024462,0.619967901267068,0.191172997088071,0.67787253275229,0.0129045351687774,0.504265866347242,0.914141184091118
"CARU",63,33,18,"Yes","Global_unavg",0.0812864975564218,-2.50702889624271,-16.6485357093272,-12.7340878391658,0.710289077822843,-1.53582286101867,12.8315383186532,5.56383705330989,7.32464849590911,-33.1937025378074,1.42756004345812e-28,0.0234860878202896,0.0610342049335164,0.190808085986056,0.0159888176297365,0.365716958474419,0.741320699812084,0.600188763800968,0.0941037856876627
"CEVE",63,26,21,"Yes","Global_unavg",0.130517594423612,-2.8463681881368,-17.3187334830163,-18.8379878475593,1.84422438297571,-0.829574535003536,1.98152452963167,21.0682935101949,-21.0188706369226,-4.93975799903235,6.81045494175412e-25,0.0529415145912765,0.0277241389573844,0.000637110744721361,0.0973248937005255,0.90724326430808,0.155074444879568,0.26132205526323,0.756179779009508
"EPAN",63,18,24,"Yes","Global_unavg",0.122297232750058,-3.27081353062762,-1.48934084073625,-25.4282138865056,2.50744199557492,-0.205404970300751,-9.34085883571752,7.79179706427681,12.9109850774257,3.37142012581349,2.32207809980875e-23,0.874926886211092,0.0184441783337348,6.17866166370423e-07,0.680278846384244,0.50066346199984,0.584637725496803,0.386647760591986,0.833723833615787
"PAMY",63,127,107,"Yes","Global_unavg",0.0485615335169404,-0.704733383418324,-10.7565459077929,-11.1839878274356,0.652915964788134,-0.353849935750589,7.27755198534543,-0.294971717320858,-7.5755023659888,0.435306749116519,1.36431722698474e-09,0.00202000752434977,0.00143191711834116,0.0856128102782408,0.0458742453929101,0.445631686381834,0.956308509295311,0.457109443170285,0.935878559750013
"VAME",63,95,110,"Yes","Global_unavg",0.102755605332301,-1.26729760395975,11.8483455701392,-23.1685833575548,-1.8994518187138,0.308517540244136,52.8475702464177,-5.82705858781528,NA,NA,1.24996309989882e-20,0.00432488445940254,3.78987737649765e-13,0.0764384620841246,0.0851256361297072,0.0230030497921001,0.312780963658409,NA,NA
"ACMI",64,10,20,"Yes","Global_unavg",0.108544181767945,-3.79745936398686,-17.9955825669524,-12.3361521890759,2.45066637201117,0.169462119229334,17.1593603124065,43.0393106546873,15.9003547405541,7.82826686774036,8.34673697743292e-20,0.188848414916998,0.313261867879324,4.77226460518916e-05,0.774377955961407,0.295184947322937,0.0175159423979939,0.297795648817216,0.614700091173692
"ARUV",64,42,28,"Yes","Global_unavg",0.047482826831892,-2.28040959202362,-21.5962761760837,-8.93718378183509,0.295803627409879,-0.344530745714631,6.28612635580906,24.2811230222083,9.34387890709832,3.14828518138833,5.07252544068479e-27,0.0019227976626945,0.13117139902446,0.619967901267069,0.262575548935752,0.677872532752288,0.0106182981123016,0.50426586634724,0.72400377086362
"CARU",64,33,22,"Yes","Global_unavg",0.0661149920470545,-2.50702889624271,-16.6485357093272,-12.7340878391658,0.710289077822843,-1.04024761801909,12.8315383186532,-3.7701512445937,7.32464849590912,-22.9903043488182,1.42756004345872e-28,0.0234860878202899,0.0610342049335167,0.190808085986057,0.0453814402038315,0.36571695847442,0.808971060652175,0.600188763800969,0.152744485316708
"CEVE",64,26,21,"Yes","Global_unavg",0.111036127706788,-2.84636813273765,-17.318731666711,-18.8379863449601,1.67801151492045,-0.622013928539573,7.26268520460018,16.0963616256107,-21.2569381003605,0.739237363622451,6.66736697454537e-25,0.0528912696270088,0.0276975743009591,0.00251650092137963,0.169202512990209,0.670047989342032,0.247731896336148,0.276668857812102,0.959314235201001
"EPAN",64,18,25,"Yes","Global_unavg",0.0901500113991643,-3.27081353062761,-1.48934084073628,-25.4282138865056,2.3387105466104,0.167898611918683,-8.55354673200036,6.34468904021373,17.8433642357849,17.8026986811193,2.32207809980846e-23,0.87492688621109,0.0184441783337345,4.55445574499912e-06,0.697273366229243,0.531482471385714,0.611687732842656,0.222966729066618,0.193799151116748
"PAMY",64,127,103,"Yes","Global_unavg",0.0483854623888461,-0.704733383418327,-10.7565459077929,-11.1839878274356,0.605774722809323,-0.407205382221452,-0.239005355405181,0.471738552988007,-4.27088995534514,1.16089337772733,1.36431722698464e-09,0.00202000752434978,0.00143191711834114,0.110598187250648,0.0220818554569576,0.980368848489826,0.930273169170442,0.675122603543038,0.830392699563763
"VAME",64,95,107,"Yes","Global_unavg",0.0915961465215825,-1.24057661290486,11.488885067071,-21.2520294779526,-2.27797113114664,0.278610882208504,54.485424290797,-7.31683153523167,NA,NA,2.18527307533363e-20,0.00472936199446085,8.70377666229278e-12,0.0617554147864467,0.11782393428001,0.0338466955603278,0.198581076105957,NA,NA
"ACMI",65,10,19,"Yes","Global_unavg",0.139216458823864,-3.79745937337047,-17.9955828942424,-12.3361524275375,2.52124879932392,-0.838115674045494,11.7737533891396,73.0024465670393,10.9409446462146,-8.39363502700895,8.4049089899944e-20,0.188890774681033,0.313296204907098,2.19930662653595e-05,0.419851505632404,0.482285939278551,0.014285096146544,0.483731167495735,0.67667179548527
"ARUV",65,42,29,"Yes","Global_unavg",0.0459692138920488,-2.28040959202362,-21.5962761760837,-8.93718378183509,0.295803627409879,-0.30246044324566,6.28612635580904,23.4129656046556,9.34387890709833,2.41534656755025,5.07252544068518e-27,0.00192279766269453,0.131171399024461,0.619967901267069,0.321286384422628,0.677872532752289,0.0133678904054679,0.50426586634724,0.785832765801207
"CARU",65,33,18,"Yes","Global_unavg",0.085967302582785,-2.50702889624272,-16.6485357093272,-12.7340878391658,0.951943039820798,-1.52233555690649,17.0200051037368,9.62884816235467,3.62207594580244,-29.7792761572119,1.42756004345844e-28,0.0234860878202902,0.061034204933517,0.0602269511495085,0.0140247531127201,0.213925508882792,0.558915889662613,0.789326677066505,0.12538656632638
"CEVE",65,26,21,"Yes","Global_unavg",0.150498896680687,-2.8463681881368,-17.3187334830163,-18.8379878475593,1.94716097269786,-0.89254157486336,-2.5809847363983,17.9861105324968,-27.6600504004877,-3.49853256891215,6.81045494175601e-25,0.0529415145912768,0.0277241389573851,0.000422209523758057,0.0777339788050809,0.883497055301804,0.235519215585587,0.160983465377915,0.829380959066147
"EPAN",65,18,24,"Yes","Global_unavg",0.0812161434369131,-3.27081353062762,-1.48934084073628,-25.4282138865056,2.19189921489167,0.208008968325587,-11.6586295759547,5.3383499324132,13.3094139711449,22.9829670520853,2.32207809980851e-23,0.87492688621109,0.0184441783337345,3.05904491720464e-05,0.623963508480264,0.431409481690854,0.659459262076278,0.393089441622029,0.0828196994218662
"PAMY",65,127,101,"Yes","Global_unavg",0.0529740689463561,-0.704733383418326,-10.7565459077929,-11.1839878274356,1.05847285749782,-0.454673142759976,2.82757211129636,3.67214239925487,-10.8798362578722,3.5375518530757,1.36431722698463e-09,0.00202000752434977,0.00143191711834114,0.00743349926487726,0.0100742683857891,0.768342939310728,0.486989422203106,0.302891787430958,0.507025954839415
"VAME",65,95,110,"Yes","Global_unavg",0.0987775061409597,-1.25613966601473,11.7008979766724,-22.3825843490082,-2.33506487603332,0.326552684190225,56.4392908422335,-7.44027856609209,NA,NA,1.56271350250037e-20,0.0044829565830625,1.30020947050775e-12,0.0595872492900939,0.0669411248203847,0.0308227733052456,0.193803432774076,NA,NA
"ACMI",66,10,19,"Yes","Global_unavg",0.119870733236789,-3.79745936398686,-17.9955825669523,-12.3361521890759,2.65709783801238,0.0658614590891651,13.247276043743,39.2319948481768,12.6256769290929,6.16203217774116,8.34673697743387e-20,0.188848414917,0.313261867879329,5.31668733944285e-06,0.911793110389736,0.418818745507318,0.0316547980849128,0.407363434269898,0.701543869594692
"ARUV",66,42,28,"Yes","Global_unavg",0.0538193029950882,-2.28040959202362,-21.5962761760837,-8.93718378183507,0.638685690920854,-0.442796735685083,9.55262433861936,23.0192841568057,3.48093362547574,-2.20436861467264,5.07252544068607e-27,0.00192279766269454,0.131171399024462,0.223425775078201,0.166229856939831,0.502827501041238,0.0209303714034072,0.795180216031959,0.818192315848936
"CARU",66,33,24,"Yes","Global_unavg",0.0656428972267779,-2.50702889624271,-16.6485357093272,-12.7340878391658,0.951943039820798,-0.882014662256055,17.0200051037368,-0.707828080361576,3.62207594580245,-19.6474978996546,1.42756004345866e-28,0.0234860878202898,0.061034204933517,0.0602269511495088,0.0636776431965277,0.213925508882792,0.96085276237625,0.789326677066505,0.187053049806698
"CEVE",66,26,21,"Yes","Global_unavg",0.12731499201114,-2.84636818813681,-17.3187334830163,-18.8379878475593,1.52097789343641,-0.815059229117003,9.3679958054202,20.8215351647617,-33.4293289096236,-8.54389285141884,6.81045494175287e-25,0.052941514591276,0.0277241389573844,0.0149077311789439,0.109506905832459,0.605258703766526,0.160395789869088,0.152400933448469,0.597489326427009
"EPAN",66,18,27,"Yes","Global_unavg",0.119984519447885,-3.27081353062762,-1.48934084073626,-25.4282138865055,2.57611977669948,0.170443699765948,-18.2125049327387,-2.42764050605219,10.1160256292046,17.6036345047663,2.32207809980855e-23,0.874926886211091,0.0184441783337346,5.58267779973742e-07,0.69281962725392,0.221692181631874,0.848320311681734,0.515343963409822,0.203451873244778
"PAMY",66,127,100,"Yes","Global_unavg",0.0475460506874049,-0.704733383418327,-10.7565459077929,-11.1839878274356,0.451121499141092,-0.436481437842207,-1.73225367728664,-0.186948456805974,-1.47222841789885,2.22097042034293,1.36431722698454e-09,0.00202000752434976,0.00143191711834114,0.235454954079139,0.0145089368761443,0.859685251844848,0.972440954204214,0.884222668733491,0.681440837768524
"VAME",66,95,109,"Yes","Global_unavg",0.100585168712025,-1.26291240533774,11.7908247365042,-22.8619621851169,-1.58845283392188,0.275745605440018,50.9250945236137,-5.40882237581489,NA,NA,1.37243815228121e-20,0.00438615635551034,6.31437289518507e-13,0.100489655752452,0.124446262505008,0.0165452762997143,0.348964225745791,NA,NA
"ACMI",67,10,21,"Yes","Global_unavg",0.122308989537755,-3.79745936398688,-17.9955825669524,-12.3361521890761,2.59875065208038,0.113567689975965,14.7446865935884,45.1783869277475,16.2515473464651,4.04438404148045,8.34673697743415e-20,0.188848414916998,0.313261867879322,1.08482086443463e-05,0.85268801206465,0.363377757005357,0.0159098347963944,0.281652123508247,0.799913626709646
"ARUV",67,42,30,"Yes","Global_unavg",0.0467217966358248,-2.28040959202362,-21.5962761760837,-8.93718378183512,0.638685690920853,-0.302460443245659,9.55262433861943,23.4129656046556,3.48093362547579,2.41534656755028,5.07252544068274e-27,0.00192279766269442,0.131171399024458,0.2234257750782,0.321286384422628,0.502827501041234,0.0133678904054675,0.795180216031955,0.785832765801204
"CARU",67,33,22,"Yes","Global_unavg",0.0807045291599731,-2.50702889624272,-16.6485357093272,-12.7340878391658,0.951943039820799,-1.29850967405059,17.0200051037368,8.2547411325296,3.62207594580247,-32.9205205008938,1.42756004345872e-28,0.0234860878202904,0.061034204933517,0.0602269511495087,0.0237244579611151,0.213925508882793,0.587009108485136,0.789326677066504,0.0663249198603512
"CEVE",67,26,19,"Yes","Global_unavg",0.107807201771255,-2.84636813273765,-17.3187316667111,-18.8379863449601,1.3996170623101,-0.666568589897081,14.3455969778923,14.9840089140904,-27.5731001495288,3.61561461851143,6.66736697454574e-25,0.0528912696270085,0.0276975743009589,0.0246565033876226,0.13989632682695,0.425210480457962,0.285096417151477,0.225538941654009,0.801873098291017
"EPAN",67,18,26,"Yes","Global_unavg",0.124277730016039,-3.27081353062762,-1.48934084073626,-25.4282138865056,2.57611977669948,0.0918212136401074,-18.2125049327387,2.40190858104641,10.1160256292046,16.3392418477574,2.32207809980813e-23,0.874926886211092,0.0184441783337344,5.58267779973729e-07,0.834139302372854,0.221692181631873,0.851271821962324,0.515343963409823,0.245780648709221
"PAMY",67,127,106,"Yes","Global_unavg",0.0554983063855702,-0.704733383418328,-10.7565459077929,-11.1839878274356,0.657487722609241,-0.433235375636531,-2.61723681983397,-4.58825409585152,12.2816727108426,0.727687370549557,1.36431722698458e-09,0.00202000752434976,0.00143191711834113,0.0801581800116513,0.0174316900811513,0.76700061745156,0.413953493005374,0.16505908092443,0.895266506938058
"VAME",67,95,113,"Yes","Global_unavg",0.0955943024141965,-1.24871543719803,11.6007280948156,-21.8485238371538,-1.56932879189801,0.355486718490004,43.9777957766393,-7.06372382062065,NA,NA,1.6553599833111e-20,0.00458754921213246,1.78562721209178e-12,0.096695113867232,0.0453321922009498,0.0365711030527376,0.212875380002923,NA,NA
"ACMI",68,10,19,"Yes","Global_unavg",0.125642383129996,-3.79745936398686,-17.9955825669525,-12.336152189076,2.58792861673224,0.0506873542565387,7.64803354040872,39.9581331583598,15.2359736981218,6.4368527901182,8.34673697742964e-20,0.188848414916993,0.313261867879323,1.36472477846729e-05,0.932558568688367,0.64341543910263,0.0295767938774577,0.321290781278394,0.688984495488591
"ARUV",68,42,26,"Yes","Global_unavg",0.0525822459785484,-2.28040959202362,-21.5962761760837,-8.93718378183504,0.295803627409878,-0.456583809651187,6.28612635580898,25.2197755711316,9.34387890709831,1.74393575493087,5.07252544068528e-27,0.00192279766269455,0.131171399024463,0.619967901267071,0.150045007626213,0.677872532752292,0.0100272614944323,0.504265866347241,0.850772189927277
