"Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","Rsquared","Intercept","Elevation.m","Elevation.m2","Resurvey.Burned.fi","Resurvey.Unburned.fi","Elevation.m.Res.Burn.fi","Elevation.m.Res.Unburn.fi","Elevation.m2.Res.Burn.fi","Elevation.m2.Res.Unburn.fi","P.Intercept","P.Elevation.m","P.Elevation.m2","P.Resurvey.Burned.fi","P.Resurvey.Unburned.fi","P.Elevation.m.Res.Burn.fi","P.Elevation.m.Res.Unburn.fi","P.Elevation.m2.Res.Burn.fi","P.Elevation.m2.Res.Unburn.fi","Intercept.CI.Lower","Elevation.m.CI.Lower","Elevation.m2.CI.Lower","Resurvey.Burned.fi.CI.Lower","Resurvey.Unburned.fi.CI.Lower","Elevation.m.Res.Burn.fi.CI.Lower","Elevation.m.Res.Unburn.fi.CI.Lower","Elevation.m2.Res.Burn.fi.CI.Lower","Elevation.m2.Res.Unburn.fi.CI.Lower","Intercept.CI.Upper","Elevation.m.CI.Upper","Elevation.m2.CI.Upper","Resurvey.Burned.fi.CI.Upper","Resurvey.Unburned.fi.CI.Upper","Elevation.m.Res.Burn.fi.CI.Upper","Elevation.m.Res.Unburn.fi.CI.Upper","Elevation.m2.Res.Burn.fi.CI.Upper","Elevation.m2.Res.Unburn.fi.CI.Upper"
"ARUV",11,42,29,"Yes","Global_unavg",0.0459692138920488,-2.20636439905744,0.00201633190538498,-1.58300803164982e-06,1.60431803569496,-1.81757856228289,-0.00335876168262776,0.000804267495651515,1.65504433138812e-06,4.27820788850871e-07,0.0320832042514828,0.357497060802363,0.131171399024466,0.520170686027927,0.316150734749636,0.53971004489084,0.820097954564872,0.504265866347245,0.785832765801207,-4.37493698331614,-0.00203988723818495,-3.82729929215353e-06,-3.73418917779713,-5.56893116676844,-0.0140818929268758,-0.00603561360417689,-3.72677519402283e-06,-2.71767434560201e-06,-0.3084316485257,0.00661628393301803,3.19594585156141e-07,6.36876736611231,1.61734887330943,0.00808487647796815,0.0079511212410442,6.36545802683478e-06,3.52253686467655e-06
"CARU",11,33,20,"Yes","Global_unavg",0.0603665228637166,-3.60285653327251,0.00395704852729321,-2.25553863691441e-06,-0.89635443883621,-3.31148609442798,0.000727977208524417,0.00549610351597702,3.79677032784015e-07,-2.56149072730305e-06,0.00408410628663264,0.124636408872535,0.0610342049335177,0.798792469847157,0.223160931352184,0.912960083233363,0.322282438610837,0.892790651651337,0.333546822088501,-6.29815334346128,-0.000731359048265913,-4.86227852131612e-06,-9.75887503281212,-9.26775201157292,-0.0112542461744477,-0.00454639015917188,-6.21088292354885e-06,-8.450855847182e-06,-1.34202157314442,0.00945104054212772,-9.89516882745737e-08,5.06914438166678,1.58806792637045,0.0165266159141587,0.0176283286862346,5.48687220468759e-06,2.1729600650819e-06
"CEVE",11,26,20,"Yes","Global_unavg",0.124088257683906,-5.0892808818493,0.00641493450085319,-3.33669831467708e-06,-3.77464630763669,-3.84929835185064,0.0105351083055813,0.00441677709210546,-4.28964961858341e-06,-1.31672433071227e-06,0.0013847456684639,0.0470641172441159,0.0277241389573842,0.360158522094946,0.27964215360507,0.193166353087854,0.505753240511242,0.234929597800811,0.653284865417864,-8.58092444827791,0.000669463108403594,-6.6883010573121e-06,-13.7344293700048,-11.8603927893418,-0.0034585658144039,-0.00765823082244592,-1.26574876361396e-05,-7.74123621113868e-06,-2.28833703316898,0.0134502957148086,-6.83266461682266e-07,3.20179553205891,2.47505939536997,0.0295327247934234,0.0189967004940738,2.01716758128982e-06,4.06932020483006e-06
"EPAN",11,18,24,"Yes","Global_unavg",0.121957115629783,-8.16025716098581,0.0103392904760859,-4.5039989996248e-06,4.39989986381501,1.19440249968533,-0.00151425498868733,-0.00322695936037444,-4.49132073289742e-07,1.61983613712762e-06,0.000618221618005707,0.0185460803540085,0.0184441783337348,0.192148534475869,0.725823818022455,0.828122909312593,0.601551463511931,0.891690062474933,0.539656032914137,-13.5599775865794,0.00272760451614481,-8.79618021491048e-06,-2.30556251199789,-5.71400596533635,-0.0152146530492588,-0.0156264174309931,-7.37118634260683e-06,-3.63569240294496e-06,-4.10619760538371,0.0201384338286047,-1.2137759234943e-06,11.2539136112048,8.01202891412207,0.0126803168573242,0.00913302291981464,5.85360721873483e-06,6.96043840750259e-06
"PAMY",11,127,112,"Yes","Global_unavg",0.0478481132747846,-1.9959706605521,0.00377207808835838,-1.98097554989177e-06,1.05959828184229,0.37493561877696,0.000110051580171474,-0.00138351485301965,-2.61059505622232e-07,5.98775666352441e-07,0.00485699421790791,0.00718982264749502,0.00143191711834116,0.585267374846745,0.722781665647935,0.978463825857256,0.508514650277572,0.885001888933264,0.518568723364908,-3.43116064776238,0.00109371303420322,-3.24589261580751e-06,-2.86341634170075,-1.71292073999437,-0.00763943371013246,-0.00548011403116941,-4.11437697792253e-06,-1.23448047026574e-06,-0.643072871010533,0.00661139240119508,-8.02933915027338e-07,4.88730181457194,2.44330262266038,0.00858899817262402,0.00274562920443602,3.07863607225998e-06,2.41335687662193e-06
"VAME",11,95,116,"Yes","Global_unavg",0.104911012729637,-6.79740535780825,0.0103441655950866,-4.06629067137682e-06,-6.35789752040731,0.864562207542667,0.00403136861481204,-0.000419925115558449,NA,NA,9.02974067599325e-17,5.0974254969917e-14,2.7841094086435e-13,0.0307402112451025,0.110128018338235,0.0233331022144004,0.336812612077233,NA,NA,-8.4697126656318,0.00774301656015615,-5.19620076150647e-06,-13.2759597385728,-0.190098879449427,0.00103254524690465,-0.00128398782308756,NA,NA,-5.2616901678277,0.0131345694756358,-3.01141301612201e-06,-1.67175915243349,1.93724972201242,0.00806537249701534,0.000434332967413175,NA,NA
"ACMI",12,10,19,"Yes","Global_unavg",0.143605574290501,-4.70020338140195,0.0036900541100483,-2.18505386838456e-06,4.86666418170493,-1.42462309017941,-0.00563669350807761,-0.00121393046752829,2.82708466283816e-06,1.85298131184507e-06,0.0325630020561531,0.419596148523324,0.313261867879318,0.0846266424653311,0.703573385090658,0.334910841180327,0.856043570331152,0.287061025744348,0.515337632654289,-9.84042083156733,-0.00413231437778643,-7.33272195394919e-06,-0.382132320588312,-9.80594541037104,-0.0181487761344869,-0.0146690384346505,-2.02209706095613e-06,-3.67030507893303e-06,-1.03092450305274,0.014238407753431,1.41721016735815e-06,10.9349051089719,5.67083298223212,0.00522851789241518,0.0125294556609786,8.6772436085975e-06,7.91245430471755e-06
"ARUV",12,42,28,"Yes","Global_unavg",0.049238751322446,-2.20636439905742,0.00201633190538497,-1.58300803164981e-06,1.60431803569496,-2.15720948221828,-0.00335876168262777,0.00162375286889281,1.65504433138812e-06,-8.18425334731011e-09,0.0320832042514834,0.357497060802365,0.131171399024466,0.520170686027927,0.249366131701182,0.53971004489084,0.657904956755879,0.504265866347245,0.996021288223491,-4.37493698331616,-0.00203988723818496,-3.82729929215353e-06,-3.73418917779712,-6.05540766308793,-0.0140818929268758,-0.00541778573363455,-3.72677519402284e-06,-3.32495344980434e-06,-0.308431648525701,0.00661628393301804,3.19594585156154e-07,6.36876736611232,1.36931430066411,0.00808487647796815,0.00909460974038088,6.36545802683478e-06,3.18672855124899e-06
"CARU",12,33,20,"Yes","Global_unavg",0.0661980280946461,-3.60285653327252,0.00395704852729322,-2.25553863691441e-06,-2.09040149695582,-3.38317510902358,0.00315620902123924,0.00534342210778546,-4.98662039788793e-07,-2.41551217490871e-06,0.00408410628663271,0.124636408872535,0.0610342049335178,0.572159153647842,0.222074945676416,0.640481826498054,0.341305112654165,0.859212031325584,0.363318113598449,-6.29815334346128,-0.000731359048265947,-4.86227852131611e-06,-11.4959597891089,-9.48018588292653,-0.00868118789033242,-0.00479142793822083,-7.15143543191851e-06,-8.33320678339171e-06,-1.34202157314441,0.00945104054212773,-9.89516882745648e-08,4.03590427997537,1.59014971002181,0.0194508922815928,0.0176432560249089,4.50938495854574e-06,2.3301823285214e-06
"CEVE",12,26,22,"Yes","Global_unavg",0.136143669000316,-5.08928088184929,0.00641493450085312,-3.33669831467705e-06,-4.54745507150661,-4.27163122787927,0.012832220395192,0.0051107206153147,-5.43307438414605e-06,-1.51334596395364e-06,0.0013847456684641,0.0470641172441185,0.0277241389573859,0.281157506348971,0.229808355105467,0.126351431142207,0.435128545613715,0.150453406533381,0.597489326426997,-8.58092444827793,0.000669463108403571,-6.68830105731214e-06,-14.6653719554391,-12.2475027876464,-0.00161214094700186,-0.00685529385497067,-1.41976586398793e-05,-7.73821644091938e-06,-2.28833703316897,0.0134502957148086,-6.83266461682253e-07,2.58194554741057,2.06339830092349,0.0325046274553318,0.0194179809614165,1.1258634053087e-06,3.79185384438687e-06
"EPAN",12,18,23,"Yes","Global_unavg",0.13970557135444,-8.16025716098577,0.0103392904760859,-4.5039989996248e-06,0.539493359082484,2.15211008946038,0.00682096502251073,-0.00419197319683019,-4.2287742002975e-06,1.645660197365e-06,0.000618221618005778,0.01854608035401,0.0184441783337364,0.892398116603708,0.515801245851204,0.409246511275659,0.500358891259821,0.280955657363715,0.547631612772441,-13.5599775865794,0.00272760451614478,-8.7961802149105e-06,-8.1244794955493,-4.50731361358162,-0.00858241024655734,-0.016630431458552,-1.29154087165891e-05,-3.91180659631269e-06,-4.10619760538372,0.0201384338286048,-1.2137759234943e-06,8.1531110911739,8.83560800079513,0.024899740268232,0.00832217085587208,2.94360607113317e-06,7.10543395889179e-06
"PAMY",12,127,101,"Yes","Global_unavg",0.0569856613781832,-1.99597066055209,0.00377207808835839,-1.98097554989177e-06,1.98696622011302,-0.353877403235198,-0.0022772706892796,-5.59378347707653e-05,8.78636707656837e-07,-6.25208739616842e-08,0.00485699421790763,0.00718982264749463,0.00143191711834106,0.287806790508367,0.750779096917241,0.549750503656109,0.979901230494495,0.592665628666514,0.949924896488033,-3.43116064776241,0.00109371303420315,-3.24589261580754e-06,-1.71901546745849,-2.57384325843616,-0.00969292731015951,-0.00436854298582318,-2.53955154313835e-06,-2.05229120081137e-06,-0.643072871010483,0.00661139240119516,-8.02933915027307e-07,5.73945169556594,1.80959441346564,0.00546022819566064,0.00436428856150699,4.0113299334129e-06,1.86588349239178e-06
"VAME",12,95,108,"Yes","Global_unavg",0.104885050373435,-6.95937931826383,0.0106469063543357,-4.19231402117732e-06,-5.94481029151357,0.754693618330175,0.00363055286140173,-0.000417141556230747,NA,NA,8.16761955491737e-17,3.92602655880171e-14,2.08792919185638e-13,0.0473748040403079,0.171470931137707,0.0470809089006264,0.349774068475465,NA,NA,-8.67049631032,0.00798430493592373,-5.35227048298307e-06,-13.061367620725,-0.322275560178923,0.000539674646137973,-0.00129902563166207,NA,NA,-5.39066778333789,0.0135087429175331,-3.11160336195958e-06,-1.21192680611397,1.84754162290974,0.00778193259519986,0.000454605112218258,NA,NA
"ACMI",13,10,17,"Yes","Global_unavg",0.160479039750098,-4.7002034099856,0.00369005418295707,-2.18505391062228e-06,4.94290695426161,-10.7154705447602,-0.00567647703938957,0.0118906628165628,2.69868783057151e-06,-2.58711028217108e-06,0.0325707474147621,0.419621658018012,0.313296208874142,0.083990177091665,0.18287070521099,0.342003913457748,0.306587201719218,0.321312558403646,0.541207068226503,-9.84042152933584,-0.00413231837415904,-7.33272483522206e-06,-0.401844750721948,-32.6147066408169,-0.0183890304807949,-0.00714707232546045,-2.34425410449081e-06,-1.27821167035638e-05,-1.03092578865193,0.0142384074545451,1.41720870815332e-06,11.07170780053,1.15451972108887,0.0055163974792785,0.0416655339603553,8.63766533547379e-06,5.02684533641639e-06
"ARUV",13,42,28,"Yes","Global_unavg",0.0527998889643849,-2.20636439905745,0.00201633190538504,-1.58300803164985e-06,0.512778862035657,-2.2105964043924,-0.000697744674982987,0.00182906853128009,6.16564011805156e-07,-1.69324187857828e-07,0.0320832042514812,0.35749706080235,0.131171399024458,0.835743648507472,0.245251681945366,0.894456616376863,0.62564596754861,0.795180216031954,0.92007813749272,-4.37493698331614,-0.00203988723818495,-3.82729929215353e-06,-4.88343926114441,-6.18514779626374,-0.01070027224451,-0.00533860553784775,-4.53611896695732e-06,-3.6067309233506e-06,-0.308431648525708,0.00661628393301801,3.19594585156145e-07,5.12989916553923,1.36017901255609,0.0104854658209688,0.00950728632082405,5.05044863806092e-06,3.09444010689071e-06
"CARU",13,33,20,"Yes","Global_unavg",0.0749065464354078,-3.60285653327252,0.00395704852729322,-2.25553863691441e-06,-2.09040149695584,-6.03559671123848,0.00315620902123927,0.0103149674799734,-4.98662039788805e-07,-4.54284628334024e-06,0.0040841062866327,0.124636408872535,0.0610342049335171,0.572159153647841,0.0691467222488145,0.640481826498052,0.116924225320459,0.859212031325581,0.141499113866331,-6.29815334346129,-0.000731359048265982,-4.86227852131613e-06,-11.495959789109,-13.4972671570626,-0.00868118789033243,-0.00127262341646612,-7.15143543191854e-06,-1.15257251228022e-05,-1.3420215731444,0.00945104054212778,-9.89516882745589e-08,4.03590427997538,-0.230947347831707,0.0194508922815929,0.0250010090845237,4.50938495854574e-06,8.46924543849661e-07
"CEVE",13,26,19,"Yes","Global_unavg",0.124950937277724,-5.08928088184929,0.00641493450085316,-3.33669831467707e-06,-3.77464630763672,-2.84484109690095,0.0105351083055813,0.00214950352648334,-4.28964961858345e-06,-2.70658394794948e-07,0.00138474566846395,0.0470641172441169,0.0277241389573852,0.360158522094941,0.406192765427226,0.19316635308785,0.735686610310251,0.234929597800806,0.922714155333283,-8.58092444827793,0.000669463108403557,-6.68830105731214e-06,-13.7344293700048,-10.535857719575,-0.00345856581440397,-0.00954193299081211,-1.26574876361397e-05,-6.3240521853088e-06,-2.28833703316896,0.0134502957148086,-6.83266461682235e-07,3.20179553205895,3.2714882302265,0.0295327247934236,0.0160394801455664,2.01716758128986e-06,4.92062396918925e-06
"EPAN",13,18,25,"Yes","Global_unavg",0.104875277042738,-8.16025716098576,0.0103392904760859,-4.50399899962479e-06,6.05389536700874,3.58066539531165,-0.00640486602498415,-0.00752893189105831,2.42860004833674e-06,3.34520152793401e-06,0.000618221618005789,0.0185460803540101,0.0184441783337364,0.0493289650361521,0.243330564746218,0.285273255092969,0.184615015244624,0.356547949836955,0.171022029265957,-13.5599775865793,0.00272760451614487,-8.79618021491045e-06,0.151710475801093,-2.38818927303654,-0.0186539139716007,-0.0192215473742672,-2.76455554060995e-06,-1.36213634182219e-06,-4.10619760538373,0.0201384338286047,-1.21377592349432e-06,12.4870498834365,9.93911997442193,0.0052810404807642,0.00344554908714514,7.78766911383705e-06,8.41345085321305e-06
"PAMY",13,127,107,"Yes","Global_unavg",0.0586189925983766,-1.99597066055209,0.0037720780883584,-1.98097554989178e-06,2.40072643796557,0.263382343964043,-0.00189251057059956,-0.00115882804251917,3.93425072284461e-07,4.24247003381661e-07,0.00485699421790747,0.0071898226474944,0.00143191711834101,0.23970663645154,0.806538348979918,0.65346992672791,0.588507870592025,0.831981041587325,0.657341542848821,-3.43116064776237,0.00109371303420321,-3.24589261580752e-06,-1.59494354883003,-1.86670649923897,-0.0100688967831465,-0.0053407838033462,-3.54806758898525e-06,-1.47499599707288e-06,-0.643072871010531,0.00661139240119508,-8.02933915027348e-07,6.58487707526534,2.36342231298005,0.00675637150602606,0.00308125983064872,3.85968995318916e-06,2.28765241043627e-06
"VAME",13,95,114,"Yes","Global_unavg",0.10032398353787,-6.6713407328956,0.0101082542811578,-3.9680867872703e-06,-6.50434917198189,0.936781300864203,0.0041121519458454,-0.000510774384536302,NA,NA,2.25197893066161e-16,1.46023051504113e-13,8.10000392923873e-13,0.0296497036202351,0.0823021699262051,0.0223076609648682,0.242227497179746,NA,NA,-8.33464051499065,0.00751884855720545,-5.0931071313469e-06,-13.5360955842959,-0.113277403038005,0.00108733066746782,-0.00137491730870488,NA,NA,-5.14422084554222,0.0128863788008242,-2.9178589343912e-06,-1.75433547144895,2.0062213909235,0.0082019700950779,0.000341730621603329,NA,NA
"ACMI",14,10,19,"Yes","Global_unavg",0.122801344786915,-4.70020338140189,0.00369005411004817,-2.1850538683845e-06,3.63972016624845,-1.18881972305479,-0.00366105523780124,-0.00141298694032911,2.1172471848226e-06,1.92448142746522e-06,0.0325630020561528,0.419596148523333,0.313261867879325,0.209098258403778,0.740421261369957,0.537915900810547,0.827409868873041,0.431286197892304,0.488870899861442,-9.84042083156731,-0.00413231437778643,-7.33272195394919e-06,-1.88830749478883,-9.04837496656711,-0.0162806878154061,-0.0145918982546752,-2.8549728724063e-06,-3.39414349676804e-06,-1.03092450305274,0.014238407753431,1.41721016735815e-06,9.78811891571758,5.72628310685139,0.00754917557952002,0.0116840782756116,8.00650427625985e-06,7.8956519967202e-06
"ARUV",14,42,27,"Yes","Global_unavg",0.051961971329108,-2.20636439905746,0.00201633190538504,-1.58300803164984e-06,1.604318035695,-2.21059640439241,-0.00335876168262785,0.00182906853128013,1.65504433138816e-06,-1.69324187857846e-07,0.0320832042514805,0.357497060802349,0.131171399024459,0.520170686027917,0.245251681945359,0.53971004489083,0.625645967548601,0.504265866347235,0.920078137492712,-4.37493698331614,-0.00203988723818498,-3.82729929215352e-06,-3.73418917779709,-6.18514779626373,-0.0140818929268758,-0.00533860553784774,-3.72677519402284e-06,-3.60673092335061e-06,-0.308431648525708,0.00661628393301804,3.19594585156148e-07,6.36876736611231,1.36017901255608,0.00808487647796816,0.00950728632082406,6.36545802683479e-06,3.09444010689072e-06
"CARU",14,33,22,"Yes","Global_unavg",0.0608866920396399,-3.60285653327254,0.00395704852729329,-2.25553863691444e-06,1.06370265905889,-4.17854607323607,-0.00202621173670776,0.00693275638163412,1.29738603133609e-06,-3.01313584177186e-06,0.0040841062866323,0.124636408872531,0.0610342049335153,0.703612421945128,0.134967283066383,0.720461932793781,0.213989614409404,0.600188763800962,0.248428809663366,-6.29815334346128,-0.000731359048265935,-4.86227852131611e-06,-5.25125396571573,-10.2903758621719,-0.0127835850827408,-0.00318821430140824,-4.07609375589502e-06,-8.75417685361595e-06,-1.34202157314441,0.00945104054212773,-9.89516882745655e-08,6.20139772627859,0.856621441805849,0.0102246828469406,0.0190520503945925,5.97960029936077e-06,1.69021710530799e-06
"CEVE",14,26,19,"Yes","Global_unavg",0.107203736775245,-5.08928088184929,0.00641493450085316,-3.33669831467707e-06,-2.54231089656978,-3.59616195399005,0.00747221944113108,0.00364799159101112,-2.87179212602849e-06,-8.74959805880743e-07,0.001384745668464,0.0470641172441176,0.0277241389573855,0.512284230432573,0.303972484444771,0.32471899671638,0.571710827856836,0.394558469213284,0.756179779009502,-8.58092444827791,0.0006694631084036,-6.68830105731211e-06,-11.8881573285669,-11.4504219797481,-0.00582422302477098,-0.00816959161495812,-1.06240586823237e-05,-6.98589732897869e-06,-2.28833703316898,0.0134502957148086,-6.8326646168227e-07,4.1038304109167,2.63961895539039,0.0251559900078774,0.0177280815938762,3.09747031971451e-06,4.35946988582018e-06
"EPAN",14,18,27,"Yes","Global_unavg",0.108518964408621,-8.16025716098576,0.0103392904760859,-4.50399899962481e-06,4.19433129752626,2.51958729192393,-0.00115602541391327,-0.00558211892042865,-5.6373944475237e-07,2.6922604775258e-06,0.000618221618005665,0.0185460803540082,0.0184441783337345,0.215935490784715,0.418504863626607,0.868615156890033,0.324022447778091,0.864056230771532,0.264763533513704,-13.5599775865794,0.00272760451614478,-8.79618021491047e-06,-2.57198479701789,-3.55938260717211,-0.0148662130461567,-0.0172526605613372,-7.4701711990186e-06,-1.92700887475481e-06,-4.10619760538371,0.0201384338286048,-1.21377592349428e-06,11.0649330691923,8.94516745222827,0.0131006486852276,0.0053445421219485,5.73069212507992e-06,7.71956189113312e-06
"PAMY",14,127,106,"Yes","Global_unavg",0.0449228181265233,-1.99597066055211,0.00377207808835844,-1.98097554989179e-06,-0.949191885203759,-0.00636604599201015,0.00208756666931465,-0.00058817407405988,-6.77793665025559e-07,2.20183612628204e-07,0.00485699421790726,0.00718982264749413,0.00143191711834097,0.6402683687733,0.995284949760241,0.611232432435834,0.783174065878455,0.703146340474249,0.817007102299248,-3.43116064776239,0.00109371303420319,-3.24589261580752e-06,-5.3181460146909,-2.14134252624008,-0.00555288461876374,-0.00475941196861263,-4.507022239845e-06,-1.66840546963177e-06,-0.643072871010522,0.00661139240119508,-8.02933915027338e-07,2.82613069120913,2.09538797846004,0.0108436105442878,0.00364369099268691,2.5952263415825e-06,2.07465192792713e-06
"VAME",14,95,106,"Yes","Global_unavg",0.107254241053998,-7.05071264998668,0.0108174360245108,-4.26330158528128e-06,-6.11581241974362,0.516073139759157,0.00404493638330733,-0.00026506604903387,NA,NA,6.63624398590183e-17,2.9107302952382e-14,1.52696807335934e-13,0.0249121101547331,0.357246086514737,0.0149292634696792,0.556802203886489,NA,NA,-8.77956002867669,0.00812664278741618,-5.43652675070186e-06,-12.503266489825,-0.580815210499598,0.00121418573345115,-0.00115519002170945,NA,NA,-5.46644064342606,0.013710958566048,-3.17078551646932e-06,-1.71140164355134,1.62340181361927,0.00781253662787954,0.000618110127928265,NA,NA
"ACMI",15,10,18,"Yes","Global_unavg",0.0890690891215934,-4.7002033814018,0.00369005411004798,-2.18505386838442e-06,3.4357965487965,-2.01844161066695,-0.00362567026157466,0.000101776761926647,1.87424722426772e-06,1.40776247645159e-06,0.0325630020561568,0.419596148523361,0.313261867879349,0.265561311732542,0.580488597865665,0.573873244065704,0.987460308414304,0.522631314598623,0.610101034436327,-9.84042083156732,-0.00413231437778642,-7.33272195394916e-06,-2.65598592675844,-10.0349338004057,-0.0170164660043164,-0.0130554280179197,-3.81426279316423e-06,-3.86604610362891e-06,-1.03092450305275,0.0142384077534309,1.41721016735814e-06,9.84769195297334,4.98577785263726,0.00894275063519617,0.0132143117258155,8.092823012072e-06,7.34792188942966e-06
"ARUV",15,42,26,"Yes","Global_unavg",0.0571788868852067,-2.20636439905746,0.00201633190538501,-1.58300803164983e-06,0.512778862035634,-2.65183334577056,-0.000697744674982923,0.00215560097954479,6.16564011805125e-07,-1.83701308087982e-07,0.0320832042514817,0.357497060802357,0.131171399024462,0.83574364850748,0.188040054951607,0.894456616376873,0.579466921536033,0.795180216031963,0.91520233043364,-4.37493698331615,-0.00203988723818496,-3.82729929215353e-06,-4.88343926114443,-6.90720236083421,-0.01070027224451,-0.00523772958400236,-4.53611896695731e-06,-3.71041909879283e-06,-0.308431648525702,0.00661628393301804,3.19594585156144e-07,5.12989916553927,1.08924813551136,0.0104854658209688,0.0101725157829365,5.05044863806094e-06,3.14113462379125e-06
"CARU",15,33,20,"Yes","Global_unavg",0.0682682449629061,-3.60285653327252,0.00395704852729329,-2.25553863691445e-06,0.218678574372491,-3.16967068552001,-0.000182558371200258,0.00477785454086374,6.4156399302263e-07,-2.16353577612002e-06,0.00408410628663202,0.124636408872527,0.0610342049335131,0.93831574833958,0.255402225170756,0.973774081454796,0.398287428633436,0.789326677066495,0.418915261981629,-6.29815334346127,-0.000731359048265941,-4.8622785213161e-06,-6.24468902664321,-9.32824720801587,-0.0105791610896006,-0.00540513542745312,-4.58392790342654e-06,-8.15554522971719e-06,-1.34202157314441,0.00945104054212772,-9.89516882745606e-08,5.33779327739506,1.81763609636282,0.0119760348171942,0.0172177928771945,5.15628986223293e-06,2.60171375575884e-06
"CEVE",15,26,21,"Yes","Global_unavg",0.135472122279931,-5.08928088184929,0.00641493450085315,-3.33669831467706e-06,-3.87162382402669,-3.59616195399001,0.0115063957022892,0.00364799159101105,-4.86428124764028e-06,-8.74959805880714e-07,0.00138474566846392,0.0470641172441164,0.0277241389573849,0.333201483733229,0.303972484444773,0.150483485890024,0.571710827856841,0.178390892689737,0.756179779009509,-8.58092444827791,0.000669463108403594,-6.68830105731212e-06,-13.3731334322295,-11.4504219797481,-0.00243196923153324,-0.00816959161495808,-1.31702224436276e-05,-6.98589732897869e-06,-2.28833703316897,0.0134502957148086,-6.83266461682255e-07,2.98317852757818,2.63961895539035,0.030077438774497,0.0177280815938761,1.48022188147753e-06,4.35946988582015e-06
"EPAN",15,18,24,"Yes","Global_unavg",0.101361619429493,-8.16025716098576,0.0103392904760859,-4.50399899962478e-06,7.37759686071839,2.55850745754385,-0.00916342964429093,-0.00498719609254299,3.4559230528316e-06,2.05293562668118e-06,0.000618221618005753,0.0185460803540097,0.0184441783337361,0.015635135172745,0.424520992552836,0.126327456718301,0.405001074399434,0.1913530377569,0.433076146397505,-13.5599775865793,0.00272760451614484,-8.79618021491046e-06,1.60975403602113,-3.78727197424499,-0.021473190189827,-0.0171096960653199,-1.7483247697638e-06,-3.16185711985361e-06,-4.10619760538373,0.0201384338286047,-1.2137759234943e-06,13.7970985299011,9.09934900477017,0.00241877355566615,0.00687272293448234,8.84559302102185e-06,7.35542235375247e-06
"PAMY",15,127,108,"Yes","Global_unavg",0.043862328396883,-1.99597066055209,0.00377207808835837,-1.98097554989176e-06,-1.04356962380063,0.299324209104328,0.00331027878968336,-0.00138987799077947,-1.35953866115729e-06,6.40142497950303e-07,0.00485699421790798,0.00718982264749523,0.00143191711834121,0.606418967652764,0.777829590049759,0.432170631367104,0.507159194464846,0.464523136962258,0.489686943660992,-3.43116064776239,0.0010937130342032,-3.24589261580753e-06,-5.35610787736368,-1.79804479039795,-0.00448305749109711,-0.00549105925978357,-5.38041256558654e-06,-1.19112772340077e-06,-0.643072871010515,0.00661139240119511,-8.02933915027344e-07,2.74746363527289,2.37384260598712,0.012305844237382,0.00274619656525881,2.02168733347298e-06,2.45321416613461e-06
"VAME",15,95,113,"Yes","Global_unavg",0.105727902370621,-7.03253518741723,0.0107835067639746,-4.24917758620822e-06,-6.102755798585,1.25099184799289,0.00403587447430204,-0.00081447104030992,NA,NA,4.52945913355939e-17,2.00557535203625e-14,1.05724290180903e-13,0.0249931400008783,0.022402648145961,0.014990493592553,0.0692581465979598,NA,NA,-8.7475764477035,0.00811825888400186,-5.41090042113448e-06,-12.4816805854337,0.187297846218884,0.0012094006015806,-0.00170473418629535,NA,NA,-5.46075616457779,0.0136499222956291,-3.16755952772184e-06,-1.70509653822862,2.34096588334576,0.00779803417671069,5.74347887873869e-05,NA,NA
"ACMI",16,10,19,"Yes","Global_unavg",0.142862606086938,-4.70020338140185,0.0036900541100481,-2.18505386838447e-06,4.86666418170484,-2.50632401127134,-0.00563669350807742,0.000802422071434924,2.82708466283807e-06,1.03801448772227e-06,0.0325630020561536,0.419596148523342,0.313261867879332,0.0846266424653345,0.528410191648738,0.334910841180341,0.908425903074691,0.287061025744361,0.724037250038594,-9.84042083156729,-0.00413231437778643,-7.33272195394917e-06,-0.382132320588307,-11.5649895566789,-0.0181487761344868,-0.0130130693910229,-2.02209706095611e-06,-4.77718063001417e-06,-1.03092450305276,0.0142384077534309,1.41721016735814e-06,10.9349051089719,4.88220722142498,0.00522851789241515,0.0154212777158282,8.67724360859747e-06,7.20947685010119e-06
"ARUV",16,42,27,"Yes","Global_unavg",0.048892512278355,-2.20636439905745,0.00201633190538501,-1.58300803164983e-06,1.60431803569497,-1.61594240390348,-0.00335876168262777,0.000249886432734496,1.65504433138812e-06,6.53597251400176e-07,0.0320832042514818,0.357497060802357,0.131171399024463,0.520170686027926,0.376923635057548,0.539710044890839,0.94428617609715,0.504265866347243,0.681233380919825,-4.37493698331614,-0.00203988723818496,-3.82729929215353e-06,-3.73418917779712,-5.41152184543871,-0.0140818929268757,-0.00665583612296275,-3.72677519402283e-06,-2.53275107403865e-06,-0.308431648525701,0.00661628393301803,3.19594585156141e-07,6.3687673661123,1.84087789519766,0.00808487647796813,0.00749089561142294,6.36545802683478e-06,3.77557627528473e-06
