"new_Model_id","X.Intercept.","AIC","logLik","Data.TypeResurvey","Elevation.m","Elevation.m2","Data.TypeResurvey.Elevation.m","Data.TypeResurvey.Elevation.m2","Model_id","Has_warning","Probability_warning","Converge_warning","Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","FiresBurned","Data.TypeResurvey.FiresBurned","Elevation.m.FiresBurned","Elevation.m2.FiresBurned","Data.TypeResurvey.Elevation.m.FiresBurned","Data.TypeResurvey.Elevation.m2.FiresBurned"
"Mod.3",0.25549651007431,558.225179882961,-276.11258994148,0.446810187110998,-0.00230927157415352,NA,NA,NA,"3",FALSE,FALSE,FALSE,"LIBO",1,48,67,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.31",-5.43148845887492,516.414603779555,-252.207301889778,0.991199473669857,0.011679838732198,-7.58917012422039e-06,-0.000546020778434756,-1.61783386894865e-07,"31",FALSE,FALSE,FALSE,"LIBO",1,48,67,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.6",-4.83193653462444,515.627822346761,-254.81391117338,NA,0.0112151224116771,-7.5815374923677e-06,NA,NA,"6",FALSE,FALSE,FALSE,"LIBO",1,48,67,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.7",-5.10622924078705,513.146002416617,-252.573001208309,0.466016658400402,0.0112987926192096,-7.63600785208254e-06,NA,NA,"7",FALSE,FALSE,FALSE,"LIBO",1,48,67,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.0",-2.25429480386627,464.70329794873,-231.351648974365,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"LUPE",1,35,35,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.1",-2.25579293148729,466.703155550313,-231.351577775156,0.00299850299625585,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"LUPE",1,35,35,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.11",-10.3940481144801,295.762175160476,-143.881087580238,0.657848411173128,0.00546241013006389,NA,-0.00038840463428325,NA,"11",FALSE,FALSE,FALSE,"LUPE",1,35,35,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.15",-38.2294236751804,284.774559667274,-137.387279833637,1.19614922733484,0.039068566626615,-9.99504201520633e-06,-0.000689067993344683,NA,"15",TRUE,TRUE,FALSE,"LUPE",1,35,35,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.2",-10.0525388220847,291.86297145585,-143.931485727925,NA,0.00526112019808448,NA,NA,NA,"2",FALSE,FALSE,FALSE,"LUPE",1,35,35,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.3",-10.0526321026391,293.862971067968,-143.931485533984,0.000186956275436184,0.00526112008548602,NA,NA,NA,"3",FALSE,FALSE,FALSE,"LUPE",1,35,35,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.31",-29.5627718999246,285.936018090969,-136.968009045484,-17.4717625938397,0.0288911291895872,-7.04127142057795e-06,0.021194671963453,-6.34251076978375e-06,"31",TRUE,TRUE,FALSE,"LUPE",1,35,35,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.6",-37.5108029510505,280.952161272534,-137.476080636267,NA,0.0385908221242429,-9.95840713361032e-06,NA,NA,"6",TRUE,TRUE,FALSE,"LUPE",1,35,35,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.7",-37.5108031746504,282.952161272532,-137.476080636266,4.47315328173394e-07,0.0385908221241765,-9.95840713359148e-06,NA,NA,"7",TRUE,TRUE,FALSE,"LUPE",1,35,35,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.0",-1.65742064820648,650.338654129655,-324.169327064828,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"MANE",1,61,57,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.1",-1.61922591858743,652.189852144754,-324.094926072377,-0.077515721354994,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"MANE",1,61,57,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.11",1.2326111772821,528.079265359955,-260.039632679977,-0.11434404869752,-0.00315812633832759,NA,2.83545906106578e-05,NA,"11",FALSE,FALSE,FALSE,"MANE",1,61,57,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.15",-4.16834739707426,489.137935309797,-239.568967654898,-0.0707219519777411,0.0117935375785677,-9.30618551296216e-06,-3.14170156798039e-05,NA,"15",FALSE,FALSE,FALSE,"MANE",1,61,57,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.2",1.17547017606471,524.258927538449,-260.129463769225,NA,-0.00314329373924955,NA,NA,NA,"2",FALSE,FALSE,FALSE,"MANE",1,61,57,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.3",1.22221667683928,526.080867575916,-260.040433787958,-0.0931005729876842,-0.00314432127619495,NA,NA,NA,"3",FALSE,FALSE,FALSE,"MANE",1,61,57,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.31",-4.21683721109423,491.135446918814,-239.567723459407,0.0288192612818796,0.0119353328536406,-9.40210795547949e-06,-0.000322771865092699,1.97350738018838e-07,"31",FALSE,FALSE,FALSE,"MANE",1,61,57,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.6",-4.20317746867558,485.311760309456,-239.655880154728,NA,0.0117762824575449,-9.30411114076246e-06,NA,NA,"6",FALSE,FALSE,FALSE,"MANE",1,61,57,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.7",-4.15743906057934,487.138713099551,-239.569356549775,-0.0927954238573271,0.0117777635209772,-9.3058131723123e-06,NA,NA,"7",FALSE,FALSE,FALSE,"MANE",1,61,57,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.0",-2.91206457895692,301.34626730501,-149.673133652505,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.1",-2.57963390914445,297.824419099733,-146.912209549866,-0.810390171918206,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.10",-3.57844602349387,302.44581512007,-148.222907560035,NA,0.000542675199294744,NA,NA,NA,"10",FALSE,FALSE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",0.297334726649139,NA,NA,NA,NA,NA
"Mod.1023",-5.36024016131096,282.342554432655,-130.171277216328,-10.1671983560027,0.00568275075196062,-2.58157386193086e-06,0.0150499118969247,-5.48128505033014e-06,"1023",TRUE,TRUE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",-68.6245517206348,31.3889082934669,0.0743352568831997,-1.89720639035538e-05,-0.0314880357654773,NA
"Mod.11",-3.25059027764713,298.894546064457,-145.447273032228,-0.8141535993341,0.000547602533658684,NA,NA,NA,"11",FALSE,FALSE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",0.300580795554654,NA,NA,NA,NA,NA
"Mod.127",-4.56959449422934,290.247897109611,-137.123948554805,-10.9578440230849,0.00309387184864662,-1.10279519072564e-06,0.0176387908002397,-6.96006372153582e-06,"127",FALSE,FALSE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",0.921147407544079,-15.6782010924693,NA,NA,NA,NA
"Mod.138",-3.15507996950869,297.947051618239,-144.97352580912,NA,0.000183249996976929,NA,NA,NA,"138",FALSE,FALSE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",-4.56398417274321,NA,0.00317963162614709,NA,NA,NA
"Mod.139",-2.82017045691048,294.316415738473,-142.158207869236,-0.82619951712202,0.000185318889525126,NA,NA,NA,"139",FALSE,FALSE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",-4.62776994882961,NA,0.00322742183136782,NA,NA,NA
"Mod.14",-6.50954167228779,298.256843910779,-145.12842195539,NA,0.00611322411277645,-2.30680220886374e-06,NA,NA,"14",FALSE,FALSE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",0.478893804737982,NA,NA,NA,NA,NA
"Mod.142",-7.75723697670551,287.949262646349,-138.974631323175,NA,0.00919456485230861,-3.8670183648167e-06,NA,NA,"142",FALSE,FALSE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",-10.269170126766,NA,0.00698462266472587,NA,NA,NA
"Mod.143",-7.44848942824813,284.267934846651,-136.133967423326,-0.834264200615202,0.00925360587240017,-3.89099324729708e-06,NA,NA,"143",FALSE,FALSE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",-10.3720452212414,NA,0.00705589975563361,NA,NA,NA
"Mod.15",-6.19854411125802,294.670813168907,-142.335406584454,-0.819577084489855,0.0061546049755217,-2.3220312298525e-06,NA,NA,"15",FALSE,FALSE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",0.484116880234685,NA,NA,NA,NA,NA
"Mod.155",-2.74272491447739,296.239223087115,-142.119611543557,-1.07226080287937,0.000121265700781319,NA,0.000200755709980953,NA,"155",FALSE,FALSE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",-4.60178275107476,NA,0.00320831659886623,NA,NA,NA
"Mod.159",-7.33462496150878,286.12374075752,-136.06187037876,-1.26171535069645,0.00917897860862123,-3.90535963822584e-06,0.000347365581398339,NA,"159",FALSE,FALSE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",-10.3329620967776,NA,0.00702864846251054,NA,NA,NA
"Mod.19",-3.12951145672853,299.1187005128,-145.5593502564,-1.12324716673261,0.000476003399812148,NA,0.000250480078412138,NA,"19",FALSE,FALSE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.191",-5.46567437250765,281.32401607535,-132.662008037675,-11.8491460198193,0.00577363161181163,-2.53855194341347e-06,0.0184397465489609,-7.15537840676634e-06,"191",FALSE,FALSE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",-10.6016631837221,NA,0.00724739514470484,NA,NA,NA
"Mod.2",-3.55564484476932,300.779920373428,-148.389960186714,NA,0.000552116227039873,NA,NA,NA,"2",FALSE,FALSE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.203",-2.9023633195547,291.107054187962,-139.553527093981,-0.585358520634206,0.00018447343681805,NA,NA,NA,"203",FALSE,FALSE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",-4.86004683790261,-16.2512934738254,0.0037571287647747,NA,NA,NA
"Mod.2047",-5.36024016131114,284.342553974519,-130.171276987259,-10.167198356003,0.00568275075196102,-2.58157386193101e-06,0.0150499118969249,-5.4812850503302e-06,"2047",TRUE,TRUE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",-68.6245517206416,65.5859217280662,0.0743352568832073,-1.89720639035559e-05,-0.0950679195320377,2.70349228157938e-05
"Mod.207",-7.51102787319986,281.257465419444,-133.628732709722,-0.593412220067287,0.00921469270074371,-3.874755125627e-06,NA,NA,"207",FALSE,FALSE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",-10.5045942947401,-16.0477453998111,0.00750274123604041,NA,NA,NA
"Mod.219",-2.51195657648284,291.670487918639,-138.83524395932,-1.68788012853671,-0.00016838005960005,NA,0.0009439150301058,NA,"219",FALSE,FALSE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",-5.25045358097442,-16.846108685158,0.00410998226119277,NA,NA,NA
"Mod.223",-7.19030797486351,280.534196899437,-132.267098449718,-2.74456067950889,0.00935008007556391,-4.22541820399135e-06,0.00183786658840483,NA,"223",TRUE,TRUE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",-11.8657469152198,-17.2051294276053,0.00858548673368146,NA,NA,NA
"Mod.23",-5.90675742865158,295.316001061876,-142.658000530938,-1.28850133384683,0.00583922110231911,-2.23476946031661e-06,0.00037945519933423,NA,"23",FALSE,FALSE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.255",-5.68005735592359,280.044643072794,-131.022321536397,-9.84738116139061,0.00632706441765882,-2.8689273840531e-06,0.0144055982312275,-5.19393152820835e-06,"255",TRUE,TRUE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",-9.4195441886224,-15.8337384356811,0.00693376986328629,NA,NA,NA
"Mod.27",-3.15361685898507,300.782377091621,-145.39118854581,-1.11946130965841,0.000467589159938532,NA,0.00024703834017504,NA,"27",FALSE,FALSE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",0.29960047332741,NA,NA,NA,NA,NA
"Mod.3",-3.22766527497014,297.232798522711,-145.616399261355,-0.813624508848612,0.000557071384543159,NA,NA,NA,"3",FALSE,FALSE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.31",-6.0731267401178,296.491741113766,-142.245870556883,-1.28958944643376,0.00607357032857419,-2.33845817233549e-06,0.000379388934293477,NA,"31",FALSE,FALSE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",0.483899165502289,NA,NA,NA,NA,NA
"Mod.398",-7.53034703853444,288.796978817153,-138.398489408576,NA,0.00876178992498682,-3.67995869074095e-06,NA,NA,"398",TRUE,TRUE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",-53.7944183229753,NA,0.0562629624686722,-1.38045646371158e-05,NA,NA
"Mod.399",-7.21997213588897,285.091423888836,-135.545711944418,-0.837879226559559,0.00881987239921594,-3.70354529232132e-06,NA,NA,"399",TRUE,TRUE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",-54.9208534770369,NA,0.0574981165934628,-1.41308132763282e-05,NA,NA
"Mod.415",-7.1079703983364,286.95459597706,-135.47729798853,-1.25391067938143,0.00874469237900323,-3.71640867587664e-06,0.000338483266192591,NA,"415",TRUE,TRUE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",-54.5014882866777,NA,0.0570361567166071,-1.40081877933031e-05,NA,NA
"Mod.447",-5.12681161042253,281.643889331171,-131.821944665585,-12.7253995456664,0.00508360585003612,-2.23215441893177e-06,0.020115598530836,-7.88743912003754e-06,"447",TRUE,TRUE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",-67.7558724565676,NA,0.0722418647258917,-1.82815305759206e-05,NA,NA
"Mod.463",-7.28949817160933,281.803235598362,-132.901617799181,-0.592799172272972,0.00879168530137389,-3.6919434411596e-06,NA,NA,"463",TRUE,TRUE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",-66.6952937103418,-16.1950910000515,0.0712263223337925,-1.78616943243268e-05,NA,NA
"Mod.479",-6.97682662827509,281.151859630831,-131.575929815415,-2.6859103819615,0.00892438843239544,-4.03359531790507e-06,0.00178837031445041,NA,"479",TRUE,TRUE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",-67.0079652536733,-17.2871726968001,0.0710936192027687,-1.75200424475809e-05,NA,NA
"Mod.511",-5.36024016131137,280.342554412948,-130.171277206474,-10.1671983560028,0.00568275075196161,-2.58157386193135e-06,0.0150499118969248,-5.48128505033018e-06,"511",TRUE,TRUE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",-68.6245517206355,-15.8738746849224,0.0743352568832006,-1.8972063903554e-05,NA,NA
"Mod.55",-4.18447779350181,290.619322936708,-139.309661468354,-11.8042585921206,0.0025503835974706,-8.64743145539416e-07,0.0188889094250141,-7.50561392058948e-06,"55",FALSE,FALSE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.6",-6.34475150570281,297.072179298615,-145.536089649307,NA,0.00588188313687705,-2.20441875372187e-06,NA,NA,"6",FALSE,FALSE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.63",-4.36236066950754,291.767909332032,-138.883954666016,-11.9042933972531,0.00280379973081425,-9.76311141161769e-07,0.0190604593928005,-7.57608588764905e-06,"63",FALSE,FALSE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",0.494777899272113,NA,NA,NA,NA,NA
"Mod.7",-6.03208823267248,293.495362332658,-142.747681166329,-0.818353199205683,0.00592014959091275,-2.2183152982521e-06,NA,NA,"7",FALSE,FALSE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.73",-2.69527047445578,297.067616200671,-144.533808100336,-0.585013978541033,NA,NA,NA,NA,"73",FALSE,FALSE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",0.838972484090166,-16.1247565409533,NA,NA,NA,NA
"Mod.731",-2.51195657648283,293.670487597818,-138.835243798909,-1.68788012853674,-0.000168380059600046,NA,0.000943915030105816,NA,"731",FALSE,FALSE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",-5.25045358097463,-9.1157782238726,0.00410998226119288,NA,-0.0048855172316964,NA
"Mod.735",-7.19030797486351,282.534196496046,-132.267098248023,-2.74456067950893,0.00935008007556392,-4.22541820399135e-06,0.00183786658840486,NA,"735",FALSE,FALSE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",-11.86574691522,-1.49606981731963,0.00858548673368161,NA,-0.0099102101131864,NA
"Mod.75",-3.33478606591895,296.520665538473,-143.260332769236,-0.587356185479749,0.000552099453679446,NA,NA,NA,"75",FALSE,FALSE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",0.816590745985708,-16.121946450145,NA,NA,NA,NA
"Mod.767",-5.68005735592363,282.044642888704,-131.022321444352,-9.84738116139052,0.00632706441765888,-2.86892738405312e-06,0.0144055982312274,-5.19393152820831e-06,"767",FALSE,FALSE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",-9.4195441886224,-3.00120309437787,0.00693376986328628,NA,-0.00884323325927097,NA
"Mod.79",-6.30593921291067,292.250070270282,-140.125035135141,-0.590767846281776,0.00620230739368488,-2.34055449204365e-06,NA,NA,"79",FALSE,FALSE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",1.01326975116349,-16.1118665741198,NA,NA,NA,NA
"Mod.8",-2.9492122515736,302.947722539292,-149.473861269646,NA,NA,NA,NA,NA,"8",FALSE,FALSE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",0.324543659428359,NA,NA,NA,NA,NA
"Mod.9",-2.61692763400665,299.421288126563,-146.710644063281,-0.810953730227831,NA,NA,NA,NA,"9",FALSE,FALSE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",0.327830597816662,NA,NA,NA,NA,NA
"Mod.91",-3.21477695529071,298.335477370184,-143.167738685092,-0.985059749728854,0.000452283605230089,NA,0.000323251365275674,NA,"91",FALSE,FALSE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",0.82145510439079,-16.1385036742242,NA,NA,NA,NA
"Mod.95",-6.15962618716487,293.986406700775,-139.993203350388,-1.16883866728492,0.00610754204526203,-2.36027744596424e-06,0.000468265870225271,NA,"95",FALSE,FALSE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",1.02083600410715,-16.129051009206,NA,NA,NA,NA
"Mod.991",-6.976826628275,283.151859667652,-131.575929833826,-2.68591038196153,0.0089243884323951,-4.03359531790486e-06,0.00178837031445041,NA,"991",TRUE,TRUE,FALSE,"MEFE",1,26,12,"Yes","Unavg.w.warn",-67.007965253671,31.2834114450184,0.071093619202766,-1.75200424475802e-05,-0.0312076215908659,NA
"Mod.0",-2.73292346568936,340.827966432899,-169.413983216449,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"OPHO",1,29,16,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.1",-2.46164978762334,338.811600947353,-167.405800473676,-0.629392616807403,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"OPHO",1,29,16,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.11",-0.0601963003562275,311.23079610487,-151.615398052435,-1.8812632373581,-0.00270420407949998,NA,0.00154725772726428,NA,"11",FALSE,FALSE,FALSE,"OPHO",1,29,16,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.15",-1.65670470942965,308.894227261858,-149.447113630929,-2.47676082134117,0.00156425536836261,-2.45314315399325e-06,0.00232508161862667,NA,"15",FALSE,FALSE,FALSE,"OPHO",1,29,16,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.2",-0.866297481537874,314.524461157332,-155.262230578666,NA,-0.00201137429752813,NA,NA,NA,"2",FALSE,FALSE,FALSE,"OPHO",1,29,16,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.3",-0.572669714406025,312.351860366806,-153.175930183403,-0.654029839142582,-0.00202425600801628,NA,NA,NA,"3",FALSE,FALSE,FALSE,"OPHO",1,29,16,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.31",-0.476694350705145,307.588091595668,-147.794045797834,-6.5354572401423,-0.00161149233818354,-6.02477747479232e-07,0.0120874953318092,-5.22049664529643e-06,"31",FALSE,FALSE,FALSE,"OPHO",1,29,16,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.6",-2.32192496501997,313.434832337982,-153.717416168991,NA,0.00163773744276874,-1.93002090125794e-06,NA,NA,"6",FALSE,FALSE,FALSE,"OPHO",1,29,16,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.7",-2.03063958906422,311.287890345536,-151.643945172768,-0.650889961919782,0.00162478075529186,-1.92877655447916e-06,NA,NA,"7",FALSE,FALSE,FALSE,"OPHO",1,29,16,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.0",-0.803102387595297,913.800865435425,-455.900432717712,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"PAMY",1,127,101,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.1",-0.644750639697987,911.602458386256,-453.801229193128,-0.327377501858493,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"PAMY",1,127,101,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.10",-0.240465952935962,897.241140068692,-445.620570034346,NA,-0.000595948901122712,NA,NA,NA,"10",FALSE,FALSE,FALSE,"PAMY",1,127,101,"Yes","Unavg.w.warn",0.749251653301384,NA,NA,NA,NA,NA
"Mod.1023",-2.28989275763609,884.130315703435,-431.065157851718,-0.184370866503792,0.00434556117887454,-2.30782241057989e-06,-0.000678779978778654,4.49506120594949e-07,"1023",FALSE,FALSE,FALSE,"PAMY",1,127,101,"Yes","Unavg.w.warn",0.0926031188816668,0.431582481141836,0.00103396084275378,-9.79761580079988e-08,-0.000585751498882641,NA
"Mod.11",-0.0744692868594773,894.922686479082,-443.461343239541,-0.336910299745065,-0.000599297508450978,NA,NA,NA,"11",FALSE,FALSE,FALSE,"PAMY",1,127,101,"Yes","Unavg.w.warn",0.754371248435166,NA,NA,NA,NA,NA
"Mod.127",-2.38902380567449,879.604961827425,-431.802480913712,-0.135382666492884,0.00438799867237876,-2.26230478127288e-06,-0.00066382188857829,3.96324853540691e-07,"127",FALSE,FALSE,FALSE,"PAMY",1,127,101,"Yes","Unavg.w.warn",1.06455072440079,-0.199241215749529,NA,NA,NA,NA
"Mod.138",-0.183238812751684,898.733793625471,-445.366896812735,NA,-0.000650565310574218,NA,NA,NA,"138",FALSE,FALSE,FALSE,"PAMY",1,127,101,"Yes","Unavg.w.warn",0.386233933713564,NA,0.00032724351855671,NA,NA,NA
"Mod.139",-0.017034888279708,896.414892660274,-443.207446330137,-0.336970704513505,-0.000654069578757104,NA,NA,NA,"139",FALSE,FALSE,FALSE,"PAMY",1,127,101,"Yes","Unavg.w.warn",0.389940270901886,NA,0.000328475976274091,NA,NA,NA
"Mod.14",-2.44660259737614,876.616826232479,-434.308413116239,NA,0.00404971377998039,-2.06281325425335e-06,NA,NA,"14",FALSE,FALSE,FALSE,"PAMY",1,127,101,"Yes","Unavg.w.warn",0.957775909432255,NA,NA,NA,NA,NA
"Mod.142",-2.38403320524184,877.476737006098,-433.738368503049,NA,0.00402909149214615,-2.09618175142718e-06,NA,NA,"142",FALSE,FALSE,FALSE,"PAMY",1,127,101,"Yes","Unavg.w.warn",0.390760487954354,NA,0.000529302260427625,NA,NA,NA
"Mod.143",-2.22521551612043,875.056279685803,-431.528139842902,-0.345782132517838,0.00404973268820527,-2.10676893391961e-06,NA,NA,"143",FALSE,FALSE,FALSE,"PAMY",1,127,101,"Yes","Unavg.w.warn",0.394931978169053,NA,0.000531347917973366,NA,NA,NA
"Mod.15",-2.2880019295447,874.198177110854,-432.099088555427,-0.345581937967482,0.00407023052125552,-2.07321860651884e-06,NA,NA,"15",FALSE,FALSE,FALSE,"PAMY",1,127,101,"Yes","Unavg.w.warn",0.964268252278983,NA,NA,NA,NA,NA
"Mod.155",0.0810011127927617,898.085368468665,-443.042684234332,-0.545806698405877,-0.00074654523314469,NA,0.000197876138146951,NA,"155",FALSE,FALSE,FALSE,"PAMY",1,127,101,"Yes","Unavg.w.warn",0.395643453149075,NA,0.000323284444378052,NA,NA,NA
"Mod.159",-2.12546351893521,876.760071007534,-431.380035503767,-0.561707960636156,0.00395285014196223,-2.10609944727473e-06,0.000208215026634643,NA,"159",FALSE,FALSE,FALSE,"PAMY",1,127,101,"Yes","Unavg.w.warn",0.399991698058618,NA,0.000526304522947987,NA,NA,NA
"Mod.19",0.0922775706967164,903.263178702178,-447.631589351089,-0.542578486532596,-0.000680581253607327,NA,0.000198897345913219,NA,"19",FALSE,FALSE,FALSE,"PAMY",1,127,101,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.191",-2.2875282103158,878.626652202729,-431.313326101365,-0.215149735334021,0.00429858725545108,-2.26166525321277e-06,-0.000526995619717988,3.29704548860457e-07,"191",FALSE,FALSE,FALSE,"PAMY",1,127,101,"Yes","Unavg.w.warn",0.400361509356486,NA,0.000525781694578651,NA,NA,NA
"Mod.2",-0.171221056388122,903.855607256738,-449.927803628369,NA,-0.000583850222188989,NA,NA,NA,"2",FALSE,FALSE,FALSE,"PAMY",1,127,101,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.203",-0.0238919599207864,898.359783161352,-443.179891580676,-0.32292325138717,-0.000653774778848885,NA,NA,NA,"203",FALSE,FALSE,FALSE,"PAMY",1,127,101,"Yes","Unavg.w.warn",0.449691098388636,-0.11780260400341,0.000326560967079053,NA,NA,NA
"Mod.2047",-2.55290011186386,884.730524027227,-430.365262013614,0.351638418628986,0.00490788425252644,-2.5649826372743e-06,-0.00181584472573577,9.64688290525885e-07,"2047",FALSE,FALSE,FALSE,"PAMY",1,127,101,"Yes","Unavg.w.warn",1.43222230770629,-2.52429695815303,-0.00193598936030364,1.19474904837119e-06,0.0059721531211368,-2.87941352484494e-06
"Mod.207",-2.23436287897491,876.986364455258,-431.493182227629,-0.329995514478316,0.00405317505181366,-2.10821478248362e-06,NA,NA,"207",FALSE,FALSE,FALSE,"PAMY",1,127,101,"Yes","Unavg.w.warn",0.463610341500766,-0.13618689227087,0.000529842363618349,NA,NA,NA
"Mod.219",0.076095376346729,900.013902447447,-443.006951223723,-0.535266730766184,-0.000749010485487347,NA,0.000203059897480324,NA,"219",FALSE,FALSE,FALSE,"PAMY",1,127,101,"Yes","Unavg.w.warn",0.463254422495724,-0.134379781408921,0.000321941546573417,NA,NA,NA
