"Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","Intercept.CI.Lower","Elevation.m.CI.Lower","Elevation.m2.CI.Lower","Data.Type.nofi.CI.Lower","Data.Type.Elevation.m.nofi.CI.Lower","Data.Type.Elevation.m2.nofi.CI.Lower","Resurvey.Burned.fi.CI.Lower","Resurvey.Unburned.fi.CI.Lower","Elevation.m.Res.Burn.fi.CI.Lower","Elevation.m.Res.Unburn.fi.CI.Lower","Elevation.m2.Res.Burn.fi.CI.Lower","Elevation.m2.Res.Unburn.fi.CI.Lower","Intercept.CI.Upper","Elevation.m.CI.Upper","Elevation.m2.CI.Upper","Data.Type.nofi.CI.Upper","Data.Type.Elevation.m.nofi.CI.Upper","Data.Type.Elevation.m2.nofi.CI.Upper","Resurvey.Burned.fi.CI.Upper","Resurvey.Unburned.fi.CI.Upper","Elevation.m.Res.Burn.fi.CI.Upper","Elevation.m.Res.Unburn.fi.CI.Upper","Elevation.m2.Res.Burn.fi.CI.Upper","Elevation.m2.Res.Unburn.fi.CI.Upper"
"GOOB",57,20,42,"No","Avg.Confidence",-7.33436839475076,0.0021227374622581,-6.44361792358627e-06,-0.172991164931656,-0.00142189626370849,NA,NA,NA,NA,NA,NA,NA,-2.79959544224861,0.0115409606171646,-1.71602061702689e-06,2.21991916617982,0.00100908024951862,NA,NA,NA,NA,NA,NA,NA
"GYDR",57,17,21,"No","Avg.Confidence",-6.92551161783721,-6.50746163952569e-05,-5.74186111951052e-06,-0.356363896131832,NA,NA,NA,NA,NA,NA,NA,NA,-2.06634586213932,0.010373433208041,-5.41677154946543e-07,0.5039516130621,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",57,12,9,"No","Avg.Confidence",-5.98562113581122,-0.00571487977187154,-4.73957919364903e-06,-0.656474538915101,NA,NA,NA,NA,NA,NA,NA,NA,-0.0879771270913463,0.00767996338348992,2.10921862166577e-06,0.470620854829593,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",57,17,9,"No","Avg.Confidence",-4.76917122783657,-0.00830417461296095,-6.99982492856139e-06,-2.21301442002327,-0.00484255411866411,NA,NA,NA,NA,NA,NA,NA,1.52794403405233,0.00838938064463423,3.25115648276255e-06,2.4811711893622,0.00280601780647896,NA,NA,NA,NA,NA,NA,NA
"LIBO",57,48,67,"No","Avg.Confidence",-7.58916816720404,0.00680548295779365,-1.08994720983696e-05,-0.422201730356704,-0.00148979498252918,NA,NA,NA,NA,NA,NA,NA,-3.27423034578276,0.0170911885415449,-4.91599665642731e-06,1.7115653785775,0.00102900583692775,NA,NA,NA,NA,NA,NA,NA
"MANE",57,61,56,"No","Avg.Confidence",-6.12965375084553,0.00555567651043389,-1.27950268800701e-05,-0.296625670620022,NA,NA,NA,NA,NA,NA,NA,NA,-1.94251393030004,0.017048939196535,-5.17261705717634e-06,0.226421014538659,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",57,26,11,"No","Avg.Confidence",-7.29749189236024,-0.00218153832908408,-3.09835255792803e-06,-29.7144901105381,0.00597127936924344,-1.94974190404192e-05,NA,NA,NA,NA,NA,NA,-1.64042190066332,0.00800708934581068,1.08293956661564e-06,-4.0030093543431,0.0483494455496486,-2.42126906247827e-06,NA,NA,NA,NA,NA,NA
"OPHO",57,29,18,"No","Avg.Confidence",-3.08583103459659,-0.00549847899557073,-3.61722714986697e-06,-4.7725280658844,-0.00530248997579528,-3.98971692792796e-06,NA,NA,NA,NA,NA,NA,1.08455737525856,0.00421520898863948,1.63825086828916e-06,2.10360283014735,0.00873741758163687,2.81552501776231e-06,NA,NA,NA,NA,NA,NA
"PAMY",57,127,110,"Yes","Avg.Confidence",-3.00934412348912,0.0018020247980173,-2.92069759882591e-06,NA,NA,NA,0.090551913068291,-0.672360793246412,NA,NA,NA,NA,-0.96321377939153,0.00582326011410344,-1.13370032734462e-06,NA,NA,NA,1.537371624226,-0.0113962298982042,NA,NA,NA,NA
"POMU",57,20,9,"No","Avg.Confidence",-1.14870138175237,-0.00656759196561433,-1.30830754379265e-06,-2.54690007277419,-0.00153657011273122,NA,NA,NA,NA,NA,NA,NA,1.608464044482,-0.00105573918522923,1.39787465788308e-06,0.370272339376812,0.00218379687739183,NA,NA,NA,NA,NA,NA,NA
"PTAQ",57,47,21,"No","Avg.Confidence",-4.12083324537198,-0.000510000703191355,-4.21972804761214e-06,-2.5383868254933,-0.000980871512448117,NA,NA,NA,NA,NA,NA,NA,-0.679455482197255,0.0068909926746713,-5.24755091332033e-07,0.0706212293616686,0.00172917231487326,NA,NA,NA,NA,NA,NA,NA
"RULA",57,18,14,"No","Avg.Confidence",-36.9649367336992,0.0160528954963478,-1.75689147137694e-05,-0.587339132829975,NA,NA,NA,NA,NA,NA,NA,NA,-13.401140870309,0.0498627289168555,-5.57880963683672e-06,0.403642684859193,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",57,33,23,"No","Avg.Confidence",-9.15245575553378,0.00214450627579914,-9.66110574034879e-06,-3.43223794703434,-0.0118962160400096,-3.79939007932406e-06,NA,NA,NA,NA,NA,NA,-2.38546400769406,0.0173692064647396,-1.70990458070257e-06,4.9989458874177,0.00730666770433643,6.03468822773578e-06,NA,NA,NA,NA,NA,NA
"RUPE",57,23,22,"No","Avg.Confidence",-10.1295771720236,0.00337564841532122,-5.36672612038834e-06,-0.33195897744381,NA,NA,NA,NA,NA,NA,NA,NA,-4.49814405488386,0.0132719330087029,-1.26869186764331e-06,0.307647103078896,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",57,15,21,"No","Avg.Confidence",-3.80339192913647,-0.00432248738629237,-2.23495025198426e-06,-0.731269640907835,-0.000713478584448724,NA,NA,NA,NA,NA,NA,NA,-0.201373091626938,0.00318850939480264,1.30264681405442e-06,0.899779521270171,0.000912835923559708,NA,NA,NA,NA,NA,NA,NA
"SOSI",57,48,22,"No","Avg.Confidence",-13.2386724529787,0.00672929613514988,-5.83146010091754e-06,-2.80576847338831,-0.000897449700874493,NA,NA,NA,NA,NA,NA,NA,-6.54270345530565,0.0169502197050601,-2.04781923668444e-06,0.467260804969073,0.00125628060679436,NA,NA,NA,NA,NA,NA,NA
"SPBE",57,17,30,"No","Avg.Confidence",-6.26508591925861,-0.000428219736459927,-6.26275071384123e-06,-0.488355633541438,-0.00115432050833455,NA,NA,NA,NA,NA,NA,NA,-1.66173949226667,0.00989462373021153,-7.15319200968026e-07,1.73426858438456,0.00118042581564209,NA,NA,NA,NA,NA,NA,NA
"TITR",57,34,42,"No","Avg.Confidence",-4.31440702438165,-0.00047619245865278,-3.50159171914364e-06,-0.286315662798149,NA,NA,NA,NA,NA,NA,NA,NA,-1.19348527592078,0.0060890694571777,-3.51558356143313e-07,0.473403928125675,NA,NA,NA,NA,NA,NA,NA,NA
"TRBO",57,10,28,"No","Avg.Confidence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",57,95,108,"Yes","Avg.Confidence",-8.33936705289158,0.00748139842320479,-5.09816054158293e-06,NA,NA,NA,-13.1320665414416,-0.313819681789606,0.000991573179380656,-0.00130096851340237,NA,NA,-5.12583518647559,0.0128978038363903,-2.90196996555815e-06,NA,NA,NA,-1.61835203941497,1.83141004282728,0.00797148034261056,0.000432876731741734,NA,NA
"VASI",57,24,25,"No","Avg.Confidence",-16.296378386747,0.00294633444904036,-4.99178387976802e-06,-0.304959919572455,NA,NA,NA,NA,NA,NA,NA,NA,-5.97661739881102,0.0171303613257635,-2.06346149043354e-07,0.33105918055698,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",58,72,59,"No","Avg.Confidence",-4.13554196642758,0.00254642555039657,-8.89944323199008e-06,-0.805059997384349,-0.000894247998100712,NA,NA,NA,NA,NA,NA,NA,-0.664260920883382,0.0115810410090977,-3.23214829993327e-06,0.577219581744399,0.000752382210771743,NA,NA,NA,NA,NA,NA,NA
"ACGL",58,15,11,"No","Avg.Confidence",-6.37154564188031,-0.00434155244075676,-5.11846704466701e-06,-0.563526964968191,NA,NA,NA,NA,NA,NA,NA,NA,-0.534872923446403,0.00882465467861932,1.47800906095195e-06,0.403005297684444,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",58,10,16,"Yes","Avg.Confidence",-6.33569300811923,-0.00432999806828522,-3.4015731971115e-06,NA,NA,NA,-0.581472680064917,-8.94966903591072,-0.00164186213164585,0.000717780856448661,NA,NA,-0.735300285659624,0.00647985235894125,1.51849391714098e-06,NA,NA,NA,4.20481652661644,-0.696281121046493,0.00283237086432031,0.0068458539780923,NA,NA
"AMAL",58,42,47,"No","Avg.Confidence",-4.28892802313645,0.000519123575328081,-4.92765655203167e-06,-0.241418620654917,NA,NA,NA,NA,NA,NA,NA,NA,-1.12394441519179,0.00768588713534951,-1.16992579799401e-06,0.32850712325563,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",58,42,26,"Yes","Avg.Confidence",-3.43024125147095,-0.00297932557563372,-2.47832883114983e-06,NA,NA,NA,-1.61692941952023,-3.20710263075877,-0.00160781249909401,-0.000933566721272233,NA,NA,0.041410135405469,0.00418454146372425,8.77702519328209e-07,NA,NA,NA,1.97102345787099,0.374772839112379,0.00177014742972944,0.00248103310230625,NA,NA
"ATFI",58,24,26,"No","Avg.Confidence",-3.17655866182945,-0.00428760169944639,-2.59215629904979e-06,-0.293784269002697,NA,NA,NA,NA,NA,NA,NA,NA,0.216212057559497,0.00334714492730294,1.25004347064571e-06,0.345397932531057,NA,NA,NA,NA,NA,NA,NA,NA
"CAME",58,32,29,"No","Avg.Confidence",-46.2356360001246,0.00472271796894972,-1.25644620188245e-05,-0.396107756367175,NA,NA,NA,NA,NA,NA,NA,NA,-9.1882321634615,0.0480239002457229,1.16765728823749e-08,0.311720174369327,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",58,33,19,"Yes","Avg.Confidence",-6.71015454220722,0.00147870982999118,-4.78752834163797e-06,NA,NA,NA,-0.480023470635224,-1.50456858478352,NA,NA,NA,NA,-2.50916016059787,0.00981401185750911,-9.70304135379029e-07,NA,NA,NA,1.63315636439144,-0.198859129460883,NA,NA,NA,NA
"CEVE",58,26,22,"Yes","Avg.Confidence",-9.11213741172154,0.00399015561982712,-6.73030238191271e-06,NA,NA,NA,0.265286355907618,-4.06284538846709,-0.00117788407802473,-0.00157869057096436,NA,NA,-3.88374560950263,0.0140433175221809,-2.0741137624864e-06,NA,NA,NA,3.56706676658686,0.976461303345696,0.00164984541251361,0.00293485629746664,NA,NA
"CHUM",58,61,53,"No","Avg.Confidence",-5.71698370207263,0.00342760777823222,-7.24081986118993e-06,-1.51492935850031,-0.00395226917477375,-2.21705861739436e-06,NA,NA,NA,NA,NA,NA,-1.88752947652837,0.0119698588106116,-2.72481829336265e-06,2.06071930326933,0.00333788102196554,1.81057866196701e-06,NA,NA,NA,NA,NA,NA
"CLUN",58,44,52,"No","Avg.Confidence",-10.2257330243587,0.00958101462096539,-1.05717721956585e-05,-0.263922651271238,NA,NA,NA,NA,NA,NA,NA,NA,-5.40922583890991,0.0199638692018719,-5.24702141675249e-06,0.425764998398379,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",58,20,23,"No","Avg.Confidence",-6.24722501117584,-0.000352894860905662,-7.01716983534392e-06,-0.323162784862999,NA,NA,NA,NA,NA,NA,NA,NA,-1.49485495253076,0.0108869920899221,-7.67006945401032e-07,0.416678187700463,NA,NA,NA,NA,NA,NA,NA,NA
"EPAN",58,18,25,"Yes","Avg.Confidence",-8.00016548311304,0.00120341404778255,-4.40551739383633e-06,NA,NA,NA,1.10268346458482,-0.72892070070283,NA,NA,NA,NA,-3.30321281291115,0.00994789063611117,-6.07071766291563e-07,NA,NA,NA,2.96284956235178,0.668762070983815,NA,NA,NA,NA
"GAOV",58,11,8,"No","Avg.Confidence",-18.3840368388922,0.00607573475400721,-1.3098973926854e-05,-0.71188442720771,NA,NA,NA,NA,NA,NA,NA,NA,-6.15135506396433,0.0290030644796747,-2.73167993503797e-06,0.502028256002261,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",58,21,21,"No","Avg.Confidence",-1.16571837657522,-0.00665418880281423,-2.27817542919228e-06,-0.293228994717268,NA,NA,NA,NA,NA,NA,NA,NA,1.51305420268342,-0.000117348772619227,1.69923679359288e-06,0.29428394951486,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",58,20,39,"No","Avg.Confidence",-7.59210331654525,-0.000309039569004218,-6.83659985201046e-06,-2.91819774525449,-0.00675603157776827,-5.59918679609708e-06,NA,NA,NA,NA,NA,NA,-1.77408597511713,0.0122169145898102,-4.49165196742884e-07,4.10265151354525,0.00930185741212272,3.3040612361436e-06,NA,NA,NA,NA,NA,NA
"GYDR",58,17,25,"No","Avg.Confidence",-6.64378836555032,-7.60984931109142e-05,-5.33959481826861e-06,-1.07009487363795,-0.0010171224864912,NA,NA,NA,NA,NA,NA,NA,-1.99371725584362,0.00962896056578906,-5.64645368988889e-07,1.19603876328117,0.00142806310311081,NA,NA,NA,NA,NA,NA,NA
"HIAL",58,12,7,"No","Avg.Confidence",-6.29334769592587,-0.00621878346479172,-5.37921979717208e-06,-1.05317613896385,NA,NA,NA,NA,NA,NA,NA,NA,0.106457204761437,0.00856867716758578,2.36188738699628e-06,0.584625161658295,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",58,17,10,"No","Avg.Confidence",-5.01935507325584,-0.00800644151341669,-7.62130734249371e-06,-1.86090861724425,-0.00362479297715,NA,NA,NA,NA,NA,NA,NA,1.37034842743507,0.00920745056878395,3.1500904896698e-06,1.9427749708233,0.00236315047780748,NA,NA,NA,NA,NA,NA,NA
"LIBO",58,48,67,"No","Avg.Confidence",-7.37554312459488,0.00641093579242318,-1.05929939357535e-05,-0.440032687315379,-0.00162495442420424,NA,NA,NA,NA,NA,NA,NA,-3.10277693370361,0.016554840173774,-4.70815188664574e-06,1.80727433133081,0.00105990854168212,NA,NA,NA,NA,NA,NA,NA
"MANE",58,61,60,"No","Avg.Confidence",-6.20289935443193,0.00590406678929316,-1.30342283784893e-05,-0.231006778675145,NA,NA,NA,NA,NA,NA,NA,NA,-2.02728269791945,0.017384853727185,-5.40910857541199e-06,0.221443144566421,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",58,26,15,"No","Avg.Confidence",-7.29749189236026,-0.00218153832908406,-3.09835255792804e-06,-21.5698130213849,0.00473364718421173,-1.44355947263823e-05,NA,NA,NA,NA,NA,NA,-1.64042190066333,0.00800708934581071,1.08293956661566e-06,-3.00839824925991,0.035699194311242,-1.9132315461324e-06,NA,NA,NA,NA,NA,NA
"OPHO",58,29,13,"No","Avg.Confidence",-2.8346436992925,-0.00653323138690441,-3.92524293558205e-06,-25.2124327445804,0.00941775199840747,-2.38625520816313e-05,NA,NA,NA,NA,NA,NA,1.59282312185446,0.00416459263541994,1.91076846774962e-06,-5.88886096919343,0.0499032564518975,-3.30553567697286e-06,NA,NA,NA,NA,NA,NA
"PAMY",58,127,104,"Yes","Avg.Confidence",-3.05941922416464,0.00184444032511934,-2.94892238423021e-06,NA,NA,NA,-0.0313246498851644,-0.755497117597301,NA,NA,NA,NA,-0.993687629002006,0.00590542078060207,-1.14416914077998e-06,NA,NA,NA,1.41488424544255,-0.0883629926391406,NA,NA,NA,NA
"POMU",58,20,9,"No","Avg.Confidence",-0.838693806204144,-0.00756984536618855,-1.47990743683098e-06,-2.16932595112045,-0.0020930841794236,NA,NA,NA,NA,NA,NA,NA,2.04597592899765,-0.00139717613470827,1.7727311115332e-06,0.586333707403594,0.00171751325438999,NA,NA,NA,NA,NA,NA,NA
"PTAQ",58,47,21,"No","Avg.Confidence",-4.44104601040194,-0.000309613861720654,-4.67942063978002e-06,-3.65184421826481,-0.00337506766910339,-1.61078153864696e-06,NA,NA,NA,NA,NA,NA,-0.756295958430645,0.00769190821155629,-6.13427065827746e-07,0.712596720160935,0.00430365013465416,1.95010301634111e-06,NA,NA,NA,NA,NA,NA
"RULA",58,18,10,"No","Avg.Confidence",-37.2746512792035,0.0145310514280842,-1.76202983474412e-05,-2.74805296102654,-0.00175851965428989,NA,NA,NA,NA,NA,NA,NA,-12.3749572456036,0.0501336156046925,-5.02443382531018e-06,2.1954567543417,0.00156163914671111,NA,NA,NA,NA,NA,NA,NA
"RUPA",58,33,22,"No","Avg.Confidence",-9.2640273257562,0.00208562403233067,-9.7761670671651e-06,-3.57444668135212,-0.012514334998662,-3.91167068314967e-06,NA,NA,NA,NA,NA,NA,-2.37443398105515,0.0176090038257368,-1.65511897164041e-06,5.18924159708618,0.00751275511805713,6.38940472096557e-06,NA,NA,NA,NA,NA,NA
"RUPE",58,23,20,"No","Avg.Confidence",-10.915322846657,0.00339378832290119,-5.76379343801885e-06,-1.57551351209019,-0.00266628787217544,NA,NA,NA,NA,NA,NA,NA,-4.30739682151189,0.0143558147588245,-1.36269892637756e-06,2.93829486713633,0.00133002629494596,NA,NA,NA,NA,NA,NA,NA
"RUSP",58,15,20,"No","Avg.Confidence",-3.33293595767093,-0.0039794619707555,-1.78133016770673e-06,-0.358783690163475,NA,NA,NA,NA,NA,NA,NA,NA,-0.373957093370306,0.00220763051395863,1.17880743395586e-06,0.515525015879248,NA,NA,NA,NA,NA,NA,NA,NA
"SOSI",58,48,21,"No","Avg.Confidence",-13.682204421113,0.00722621677571404,-6.14873392157416e-06,-2.53760362701291,-0.000857291030442784,NA,NA,NA,NA,NA,NA,NA,-6.8076635082854,0.0177363519904759,-2.25433655071336e-06,0.359520175776525,0.00103127927455688,NA,NA,NA,NA,NA,NA,NA
"SPBE",58,17,30,"No","Avg.Confidence",-6.08322971200803,-0.000666633217559523,-5.97351430797586e-06,-0.485155281602592,-0.00112943502929123,NA,NA,NA,NA,NA,NA,NA,-1.56811017022913,0.00941528914429375,-5.89317158607432e-07,1.71726593780573,0.00117130482720537,NA,NA,NA,NA,NA,NA,NA
"TITR",58,34,42,"No","Avg.Confidence",-3.83844043991306,-0.00127911039697719,-2.91461797400806e-06,-0.285619242494691,NA,NA,NA,NA,NA,NA,NA,NA,-0.856393867759444,0.00495911272230128,3.90886830105012e-08,0.471593818375315,NA,NA,NA,NA,NA,NA,NA,NA
"TRBO",58,10,26,"No","Avg.Confidence",-8.77672354570412,-0.00319490710168795,-1.24978711949594e-05,-2.30477870367033,-0.00922741144879276,-7.23495634306694e-06,NA,NA,NA,NA,NA,NA,-0.710894120107743,0.0172709243741489,4.73552736780053e-07,5.18398998517993,0.00944094310794992,5.41357405824968e-06,NA,NA,NA,NA,NA,NA
"VAME",58,95,112,"Yes","Avg.Confidence",-8.20344468507628,0.00730694783759698,-4.99265573723339e-06,NA,NA,NA,-11.9847775292688,-0.0952586864111455,0.0010682523985211,-0.0014322173744797,NA,NA,-5.03317724408116,0.012644660893843,-2.82944760787095e-06,NA,NA,NA,-1.52285653159707,2.02210544561435,0.00746969314612712,0.00028604384386268,NA,NA
"VASI",58,24,26,"No","Avg.Confidence",-17.0966273944893,0.00367980825160186,-5.40056470832025e-06,-0.301026289479492,NA,NA,NA,NA,NA,NA,NA,NA,-6.40566605103657,0.0183125335456526,-4.79767486391169e-07,0.353303915524146,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",59,72,59,"No","Avg.Confidence",-4.21526699321919,0.00270445254735704,-9.01743610951912e-06,-0.80370925150538,-0.000860235776500046,NA,NA,NA,NA,NA,NA,NA,-0.728943149817949,0.011783802684498,-3.31742902540887e-06,0.5616911906541,0.000739993004932917,NA,NA,NA,NA,NA,NA,NA
"ACGL",59,15,13,"No","Avg.Confidence",-7.38485984604481,-0.00114757637156739,-6.28039758459201e-06,-0.468100979108225,NA,NA,NA,NA,NA,NA,NA,NA,-1.79274434124112,0.0111050196152695,-5.69865778866368e-08,0.385302091380741,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",59,10,18,"Yes","Avg.Confidence",-4.79851886309886,-0.00360547713062328,-1.52595870040737e-06,NA,NA,NA,-0.952133798711706,-6.10656807801899,-0.00137997201776709,0.00068564155613702,NA,NA,-0.913106002391962,0.00269816955685456,1.09096175595843e-06,NA,NA,NA,3.79012355244,-0.421500516030216,0.00285649727016411,0.00509569829380433,NA,NA
"AMAL",59,42,44,"No","Avg.Confidence",-4.34406081202321,0.000482921365940933,-5.06545563905742e-06,-0.233419612036501,NA,NA,NA,NA,NA,NA,NA,NA,-1.11703151693484,0.00784495842672627,-1.17509935011159e-06,0.267357126855677,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",59,42,28,"Yes","Avg.Confidence",-3.71483296715771,-0.00258022039416729,-2.76713778465102e-06,NA,NA,NA,-1.83163436432482,-3.44698392109746,-0.00185199365965164,-0.000650195188124023,NA,NA,-0.0565602173026367,0.00480451541618819,6.17556284920097e-07,NA,NA,NA,2.1630685378181,0.188543823478214,0.00207751786428867,0.00281674056618897,NA,NA
"ATFI",59,24,30,"No","Avg.Confidence",-4.07635125576126,-0.00348479553041172,-3.71656424782234e-06,-0.301525916144027,NA,NA,NA,NA,NA,NA,NA,NA,-0.0624733309398975,0.00557611346738688,8.90228315654141e-07,0.440758517433489,NA,NA,NA,NA,NA,NA,NA,NA
"CAME",59,32,30,"No","Avg.Confidence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",59,33,19,"Yes","Avg.Confidence",-6.71467636515383,0.000428472550345728,-4.88760429106471e-06,NA,NA,NA,-2.35458794388364,-10.8494793858562,-0.00695231970372693,-0.0107551222782335,-2.51366798068603e-06,-8.41385978103089e-06,-1.89686657971463,0.00997298333443451,-5.56111865074036e-07,NA,NA,NA,3.93596770817402,4.79912549843742,0.00574003691332566,0.0191164074612297,3.28989424065789e-06,4.79590575288464e-06
"CEVE",59,26,19,"Yes","Avg.Confidence",-9.27108035804366,0.00394428266165296,-6.64991374736109e-06,NA,NA,NA,0.864661282425942,-1.72266279765498,NA,NA,NA,NA,-4.02335699219793,0.0141309319385762,-2.0039073116543e-06,NA,NA,NA,2.71511243208033,-0.205132581881548,NA,NA,NA,NA
"CHUM",59,61,49,"No","Avg.Confidence",-6.29859590048301,0.0036500681005861,-7.99489415674132e-06,-3.45759163634747,-0.00656412315862127,-6.063559114439e-06,NA,NA,NA,NA,NA,NA,-2.04175365971788,0.0133558675175012,-2.74514676436918e-06,2.7855334125787,0.00903718541155668,3.56154012112875e-06,NA,NA,NA,NA,NA,NA
"CLUN",59,44,50,"No","Avg.Confidence",-10.5260054785201,0.00986968200306662,-1.07573078887794e-05,-0.248272711112957,NA,NA,NA,NA,NA,NA,NA,NA,-5.59239969130798,0.0204623820358393,-5.34798090912833e-06,0.358446570604244,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",59,20,21,"No","Avg.Confidence",-6.40369530455829,-0.00037065382450073,-6.99169315565162e-06,-0.322877985892068,NA,NA,NA,NA,NA,NA,NA,NA,-1.5513806768824,0.0110199735242809,-7.1758964208415e-07,0.354740030550749,NA,NA,NA,NA,NA,NA,NA,NA
"EPAN",59,18,23,"Yes","Avg.Confidence",-10.359527071727,0.00420955044633538,-6.79079902310249e-06,NA,NA,NA,1.59406851564682,-1.11367704593318,NA,NA,NA,NA,-4.67235368446156,0.0149300187270847,-2.00609407868809e-06,NA,NA,NA,3.4648433436887,0.404592089360652,NA,NA,NA,NA
"GAOV",59,11,9,"No","Avg.Confidence",-18.5024159001652,0.00654315025666849,-1.29313397460472e-05,-0.579495628502987,NA,NA,NA,NA,NA,NA,NA,NA,-6.41816688813281,0.0289529708883826,-2.89872671265708e-06,0.460230495225545,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",59,21,22,"No","Avg.Confidence",-1.23215028181855,-0.00659010012570846,-2.35734414942186e-06,-0.282193800054567,NA,NA,NA,NA,NA,NA,NA,NA,1.4812645233309,9.25022241104233e-05,1.70987987302977e-06,0.305112801556694,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",59,20,45,"No","Avg.Confidence",-6.60846658323699,0.00132493675170437,-5.4588072216201e-06,-0.0187655532237154,-0.00109904202560026,NA,NA,NA,NA,NA,NA,NA,-2.49912125068573,0.00977988480945178,-1.28620266961011e-06,2.04999794861623,0.00088604075750672,NA,NA,NA,NA,NA,NA,NA
"GYDR",59,17,22,"No","Avg.Confidence",-7.21021893804235,0.000411444864568727,-6.02579183225922e-06,-0.370170419072652,NA,NA,NA,NA,NA,NA,NA,NA,-2.27163231498653,0.0109848185623353,-7.56317322939303e-07,0.565409511665696,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",59,12,10,"No","Avg.Confidence",-3.49925234544154,-0.00505274159103452,-2.07191895303515e-06,-0.465984913800805,NA,NA,NA,NA,NA,NA,NA,NA,-0.123399004027437,0.00205499610364834,1.5072846992531e-06,0.385572956246342,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",59,17,11,"No","Avg.Confidence",-5.43042107254618,-0.00763750946347362,-8.52068498896146e-06,-1.6868500952723,-0.00326680574792019,NA,NA,NA,NA,NA,NA,NA,1.22926510589234,0.0104976597154263,2.92003268579752e-06,1.82753668027168,0.00226676048390992,NA,NA,NA,NA,NA,NA,NA
"LIBO",59,48,66,"No","Avg.Confidence",-7.24667722657068,0.00621517296519198,-1.03526332582888e-05,-0.431312685085223,-0.0014422928843912,NA,NA,NA,NA,NA,NA,NA,-3.04753530686503,0.0161967518703902,-4.57205475965249e-06,1.65392094131024,0.00100595868242118,NA,NA,NA,NA,NA,NA,NA
"MANE",59,61,58,"No","Avg.Confidence",-6.05061749342606,0.00552823429532559,-1.28520380722299e-05,-0.256782024397996,NA,NA,NA,NA,NA,NA,NA,NA,-1.88843474022052,0.017004076806791,-5.206992217247e-06,0.219149523279273,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",59,26,11,"No","Avg.Confidence",-7.13615017098304,-0.00279281324220705,-3.06278372597497e-06,-5.55653759785693,-0.00619205035977381,-3.60727092094893e-06,NA,NA,NA,NA,NA,NA,-1.09961687931728,0.00791113104239068,1.22224591950236e-06,2.58166770901001,0.00851038021928576,2.59406265282133e-06,NA,NA,NA,NA,NA,NA
"OPHO",59,29,16,"No","Avg.Confidence",-3.24947664568174,-0.00623329323411513,-4.48262952243706e-06,-10.2108207975485,-0.00484743109020038,-9.70086034894488e-06,NA,NA,NA,NA,NA,NA,1.44746968812131,0.00529186190475868,1.95090949421325e-06,0.881931814738071,0.0204577449389447,3.63398500143467e-06,NA,NA,NA,NA,NA,NA
"PAMY",59,127,106,"Yes","Avg.Confidence",-3.06688244578344,0.00190011001485092,-2.98612006803143e-06,NA,NA,NA,-0.283936601418651,-0.689859823640687,NA,NA,NA,NA,-1.0064908893051,0.00595710060538571,-1.17941887859546e-06,NA,NA,NA,1.17645385358542,-0.0272008932631212,NA,NA,NA,NA
"POMU",59,20,9,"No","Avg.Confidence",-0.993900413237914,-0.00708272397559047,-1.640757707697e-06,-2.15199027400009,-0.00159098187521732,NA,NA,NA,NA,NA,NA,NA,1.82645456963175,-0.00105959174200353,1.6322578667318e-06,0.374250585613423,0.00157695142845505,NA,NA,NA,NA,NA,NA,NA
"PTAQ",59,47,20,"No","Avg.Confidence",-3.95309419326804,-0.000843751767967774,-4.38014183844554e-06,-1.87572084745884,-0.00110590424362854,NA,NA,NA,NA,NA,NA,NA,-0.477110655675985,0.00686002880512576,-4.40792143300702e-07,0.087289485934738,0.000915243996627929,NA,NA,NA,NA,NA,NA,NA
